Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
79	-86.73333	22.631739	-8.0	-100.0	0.06666667	0.33333334	0.0	-100.0	0.0	-100.0	-100.0	85.8	100.0	96	-6.563699	4.2709756	0.024162285	-21.2498	-6.5635366	4.2696238	0.09634484	-21.175001	-3.2430503	1.2196136	2.1251621	-11.573557	5.9738245	0.77880603	61199.19110584259
80	-92.76667	20.501518	-7.0	-100.0	0.033333335	0.1	0.0	-68.0	0.0	-68.0	-68.0	91.8	68.0	99	-6.696403	4.3059587	0.021498263	-21.801657	-6.69644	4.304928	0.07323183	-21.47025	-3.247519	1.2261262	1.858089	-10.816114	6.117933	0.7888073	61929.884662389755
81	-91.3	25.4508	-1.0	-100.0	0.1	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	90.4	100.0	99	-6.7999835	4.3669705	0.01891908	-21.567957	-6.800122	4.366584	0.073865496	-21.583502	-3.2340918	1.2311862	2.6326113	-10.284315	6.228194	0.81854916	62657.36988091469
82	-93.53333	18.778946	-9.0	-100.0	0.033333335	0.1	0.0	-100.0	0.0	-100.0	-100.0	92.566666	100.0	99	-6.865503	4.441176	0.024982497	-22.101469	-6.864792	4.4405217	0.07970285	-20.987717	-3.179257	1.2604531	1.972713	-14.381275	6.2774854	0.79858553	63400.164482831955
83	-96.96667	16.335001	-9.0	-100.0	0.0	0.033333335	0.0	-33.0	0.0	-33.0	-33.0	95.96667	34.0	99	-6.8129344	4.4708896	0.031748943	-22.87625	-6.813076	4.470998	0.08297894	-22.204102	-3.1461794	1.2696731	2.3295932	-11.036577	6.220361	0.7748046	64151.9076461792
84	-91.0	24.522099	-7.0	-100.0	0.1	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	90.1	100.0	99	-6.8122044	4.514327	0.039381444	-22.303114	-6.8123145	4.5123267	0.097773924	-21.631174	-3.1338923	1.280088	2.279069	-13.194384	6.2165847	0.7571653	64877.71042013168
85	-88.5	27.728144	-8.0	-100.0	0.033333335	0.16666667	0.0	-100.0	0.0	-100.0	-100.0	87.53333	100.0	99	-6.7692776	4.540459	0.009897433	-21.53026	-6.769575	4.5390406	0.10000334	-20.721773	-3.1135	1.2842507	2.7604942	-11.530778	6.168618	0.7572582	65585.97801995277
86	-95.166664	17.06084	-8.0	-100.0	0.13333334	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	94.3	100.0	99	-6.7184043	4.534665	0.019456483	-21.279741	-6.7178817	4.534168	0.10297117	-21.207275	-3.0986311	1.2981287	2.1731076	-11.711269	6.1159587	0.7383685	66341.47234797478
87	-93.03333	16.416422	-33.0	-100.0	0.13333334	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	92.166664	100.0	99	-6.653612	4.513664	0.026471071	-20.852726	-6.6534705	4.5123363	0.068849236	-21.263906	-3.0883892	1.2975174	2.333243	-11.954277	6.0499983	0.72953695	67083.62945508957
88	-96.0	11.150486	-57.0	-100.0	0.1	0.033333335	0.0	-53.0	0.0	-53.0	-53.0	95.1	54.0	99	-6.6120257	4.458531	0.018280692	-21.376926	-6.612449	4.4561863	0.060941003	-21.780722	-3.0969367	1.2996695	2.337946	-13.187789	6.009327	0.7353367	67834.87214922905
89	-86.86667	27.106869	-1.0	-100.0	0.2	0.1	0.0	-100.0	0.0	-100.0	-100.0	86.066666	100.0	99	-6.553105	4.4445662	0.028815031	-21.196701	-6.5531764	4.443461	0.08575026	-21.065285	-3.0830278	1.3081161	2.1626596	-10.803037	5.94736	0.7160845	68534.54182600975
90	-96.1	11.705696	-51.0	-100.0	0.13333334	0.0	0.0	-24.0	0.0	-24.0	-24.0	95.23333	25.0	99	-6.4876857	4.411843	0.041165054	-20.764475	-6.4873943	4.409073	0.060552515	-20.689936	-3.0931897	1.2945827	3.1206121	-12.031113	5.891848	0.7406687	69279.48398017883
91	-97.2	10.351812	-45.0	-100.0	0.1	0.0	0.0	-72.0	0.0	-72.0	-72.0	96.3	72.0	99	-6.485367	4.377831	0.03286972	-21.140825	-6.4856744	4.376712	0.08390048	-20.197325	-3.1256964	1.284318	3.1736794	-11.458511	5.890023	0.73242795	70043.15306687355
92	-90.6	17.95476	-40.0	-100.0	0.2	0.06666667	0.0	-12.0	0.0	-12.0	-12.0	89.8	13.0	99	-6.4854326	4.3685007	0.02252055	-20.53146	-6.4851575	4.3671246	0.086158015	-20.310139	-3.10843	1.2872567	2.3852744	-12.070986	5.8850365	0.7208462	70747.75708580017
93	-94.333336	15.537769	-36.0	-100.0	0.1	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	93.433334	100.0	99	-6.4402657	4.3262467	0.02495981	-20.787704	-6.4406447	4.323562	0.08361654	-20.610617	-3.0986009	1.2907635	2.1102037	-12.117635	5.8429966	0.7323707	71552.09029483795
94	-93.066666	21.484776	-8.0	-100.0	0.06666667	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	92.13333	100.0	99	-6.412664	4.295482	0.03319318	-20.841707	-6.4123693	4.2939453	0.071201965	-21.262068	-3.1049132	1.2932197	1.9268608	-12.204832	5.815211	0.73237556	72395.15644168854
95	-98.73333	4.9053254	-75.0	-100.0	0.06666667	0.033333335	0.0	-27.0	0.0	-27.0	-27.0	97.8	28.0	99	-6.413126	4.2613072	0.009267166	-21.276983	-6.413262	4.259527	0.08031559	-20.89089	-3.1162071	1.2874184	1.9733977	-11.890015	5.8206778	0.7475456	73283.72745633125
96	-95.833336	17.041292	-7.0	-100.0	0.06666667	0.033333335	0.0	-36.0	0.0	-36.0	-36.0	94.9	37.0	99	-6.3820143	4.27206	0.02840957	-20.556393	-6.3821225	4.270559	0.073937	-20.906761	-3.0793593	1.3034197	3.1821127	-11.245031	5.780202	0.710654	74133.5113427639
97	-90.5	22.501482	-8.0	-100.0	0.13333334	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	89.63333	100.0	99	-6.352867	4.234362	0.041516796	-21.694653	-6.352811	4.2329006	0.04190363	-20.78685	-3.089183	1.3100429	2.8350792	-11.746996	5.759672	0.7234496	74988.07515358925
98	-94.9	14.107561	-45.0	-100.0	0.1	0.06666667	0.0	-17.0	0.0	-17.0	-17.0	94.0	18.0	99	-6.3627744	4.2216477	0.056943446	-21.458652	-6.3627305	4.218549	0.0688819	-21.086735	-3.080688	1.3053622	1.9129863	-12.881434	5.7664614	0.73454624	75823.46216154099
99	-89.0	23.498936	-8.0	-100.0	0.2	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	88.2	100.0	79	-6.3217926	4.2009716	0.049526587	-21.235666	-6.3221374	4.1993	0.052016556	-20.221132	-3.076398	1.3136275	2.2911415	-12.436578	5.721719	0.71678317	76609.30280447006
100	-86.63333	23.176832	-33.0	-100.0	0.23333333	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	85.86667	100.0	99	-6.340864	4.20152	0.010932401	-21.342237	-6.3407407	4.1995783	0.04405299	-21.53417	-3.0784843	1.3052564	2.1374636	-11.982093	5.745981	0.7282001	77385.52779078484
101	-96.63333	9.877528	-59.0	-100.0	0.13333334	0.0	0.0	-23.0	0.0	-23.0	-23.0	95.76667	24.0	99	-6.349995	4.1902866	0.013106838	-20.568865	-6.3504195	4.1881676	0.07613137	-21.098324	-3.071045	1.3073709	2.183403	-13.059614	5.7597737	0.7422982	78245.3239209652
102	-91.833336	21.380806	-9.0	-100.0	0.1	0.1	0.0	-11.0	0.0	-11.0	-11.0	90.933334	12.0	31	-6.3428764	4.169167	0.048519507	-21.666525	-6.3425703	4.1672764	0.100024	-20.452198	-3.0931416	1.2983432	2.3949795	-12.454008	5.7552776	0.7402874	79064.73291683197
103	-96.9	16.694014	-7.0	-100.0	0.0	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	95.9	100.0	99	-6.369292	4.1624913	0.09008759	-20.27261	-6.369197	4.159249	0.08147094	-20.00589	-3.0733109	1.3135377	2.0697217	-10.824877	5.7786484	0.7276076	79945.82319903374
104	-95.1	17.537292	-7.0	-100.0	0.06666667	0.06666667	0.0	-65.0	0.0	-65.0	-65.0	94.166664	65.0	99	-6.4004807	4.163612	0.034120455	-20.131914	-6.400604	4.160475	0.093024164	-19.68237	-3.0966856	1.3037156	1.9540138	-11.756452	5.8185725	0.74435097	80803.30408787727
105	-94.53333	14.937052	-47.0	-100.0	0.06666667	0.06666667	0.0	-10.0	0.0	-10.0	-10.0	93.6	11.0	99	-6.447045	4.153846	0.058508784	-21.776741	-6.447195	4.1489773	0.06865694	-21.708105	-3.1101205	1.2900399	2.3050718	-12.220076	5.8794303	0.7748431	81641.04098439217
106	-92.13333	18.023565	-37.0	-100.0	0.13333334	0.033333335	0.0	-34.0	0.0	-34.0	-34.0	91.26667	35.0	99	-6.613629	4.1405516	0.07749008	-20.135935	-6.6137714	4.13826	0.064075336	-20.679716	-3.1380153	1.2832215	2.5898528	-11.127296	6.0523477	0.7800194	1437.5804998874664
107	-95.3	14.866405	-32.0	-100.0	0.1	0.0	0.0	-100.0	0.0	-100.0	-100.0	94.4	100.0	99	-6.723727	4.155594	0.00972335	-21.206987	-6.723792	4.1548867	0.057321608	-20.69818	-3.1580994	1.2718551	1.9807549	-11.531324	6.169952	0.8230078	2195.478166103363
108	-96.73333	16.155357	-10.0	-100.0	0.06666667	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	95.8	100.0	99	-6.8496313	4.152768	0.03126268	-20.628948	-6.849911	4.150096	0.06748572	-20.380646	-3.1975589	1.2425156	2.164939	-10.722908	6.323023	0.8763344	2960.632349014282
109	-89.7	26.043745	-1.0	-100.0	0.13333334	0.06666667	0.0	-68.0	0.0	-68.0	-68.0	88.833336	68.0	99	-7.063769	4.1644926	0.06957738	-21.73985	-7.0635653	4.163268	0.05960752	-20.847397	-3.2287798	1.2248622	2.711998	-10.891899	6.547137	0.9755777	3669.9946069717407
110	-96.566666	10.44568	-59.0	-100.0	0.1	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	95.666664	100.0	99	-7.2537575	4.207675	0.03787528	-20.30028	-7.254283	4.2067432	0.050372973	-20.5592	-3.1937761	1.240119	1.6379728	-12.94214	6.7546597	1.0781338	4437.602797269821
111	-95.566666	16.985645	-8.0	-100.0	0.06666667	0.06666667	0.0	-63.0	0.0	-63.0	-63.0	94.63333	63.0	99	-7.458453	4.2896	0.01744838	-19.091564	-7.4581356	4.287906	0.061069936	-19.54675	-3.1725988	1.2619027	2.2484388	-10.622543	6.9650292	1.1767482	5186.238059520721
112	-85.36667	19.88045	-33.0	-100.0	0.4	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	84.76667	100.0	99	-7.546141	4.416908	0.03994009	-19.593195	-7.546088	4.415945	0.074005246	-20.418455	-3.0564764	1.3475173	3.0266538	-12.712925	7.0192056	1.0827067	5875.9108917713165
113	-86.566666	20.079315	-41.0	-100.0	0.4	0.0	0.0	-65.0	0.0	-65.0	-65.0	85.96667	65.0	46	-7.487465	4.5653915	0.019878745	-19.506952	-7.4879384	4.5644736	0.10171649	-19.762156	-2.950436	1.4203901	3.133915	-12.472147	6.920184	0.9866758	6566.235399723053
114	-79.3	17.38227	-49.0	-100.0	0.6666667	0.06666667	0.0	-20.0	0.0	-20.0	-20.0	78.96667	21.0	49	-7.324628	4.6780887	0.038883388	-20.010002	-7.324244	4.6782355	0.09369567	-19.803766	-2.9145138	1.4258473	2.6831846	-11.599118	6.742365	0.90183	7196.755371332169
115	-74.2	32.28457	-8.0	-100.0	0.4	0.1	0.0	-100.0	0.0	-100.0	-100.0	73.6	100.0	51	-7.242692	4.7195277	0.07182951	-20.368345	-7.2426043	4.7178116	0.09584816	-20.465866	-2.903701	1.423495	2.55155	-13.191054	6.661825	0.89552927	7807.964881896973
116	-83.73333	23.501678	-9.0	-100.0	0.4	0.06666667	0.0	-18.0	0.0	-18.0	-18.0	83.13333	19.0	8	-7.0739436	4.7075753	0.06719801	-20.686756	-7.074001	4.706389	0.13061622	-20.483454	-2.9420931	1.3844492	2.6086736	-12.619411	6.4991326	0.8629364	8466.503057003021
117	-76.2	25.550468	-32.0	-100.0	0.5	0.033333335	0.0	-41.0	0.0	-41.0	-41.0	75.7	42.0	99	-7.008818	4.6735783	0.076858625	-20.822908	-7.0088835	4.6728106	0.10048473	-20.38271	-2.9626846	1.3735534	2.7415266	-11.348523	6.434118	0.8283735	9080.271756410599
118	-86.333336	19.99889	-38.0	-100.0	0.43333334	0.033333335	0.0	-40.0	0.0	-40.0	-40.0	85.76667	41.0	40	-6.927366	4.614519	0.06786546	-20.6878	-6.9272413	4.6135345	0.09775324	-20.318213	-2.9500155	1.3843012	2.490292	-11.369213	6.3507276	0.8113375	9763.092082500458
119	-80.03333	24.830738	-9.0	-100.0	0.46666667	0.033333335	0.0	-42.0	0.0	-42.0	-42.0	79.5	43.0	99	-6.8525295	4.5588446	0.08920567	-19.999758	-6.85244	4.5580935	0.100563854	-20.13888	-2.9655006	1.37479	3.1147966	-12.229874	6.2788405	0.8280323	10403.534766674042
120	-76.53333	26.586628	-23.0	-100.0	0.46666667	0.033333335	0.0	-69.0	0.0	-69.0	-69.0	76.0	69.0	99	-6.7606955	4.506221	0.055833742	-20.541006	-6.7604346	4.5052814	0.092420176	-20.383368	-2.947948	1.3854665	2.400465	-11.309765	6.1839585	0.81951743	11026.22932434082
121	-76.36667	25.347563	-35.0	-100.0	0.53333336	0.0	0.0	-44.0	0.0	-44.0	-44.0	75.9	45.0	47	-6.7484975	4.455917	0.083172366	-21.2408	-6.748411	4.4556847	0.14484587	-20.782793	-2.9888716	1.3711871	3.0597558	-11.737063	6.179383	0.8097897	11642.542854309082
122	-84.1	21.02118	-39.0	-100.0	0.4	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	83.5	100.0	69	-6.6832166	4.4225783	0.08350626	-20.508827	-6.683359	4.4212	0.07215628	-20.178833	-2.9838417	1.3718584	2.4363985	-11.311739	6.1113863	0.8094408	12337.128032922745
123	-71.0	24.079037	-32.0	-100.0	0.6666667	0.0	0.0	-16.0	0.0	-16.0	-16.0	70.666664	17.0	80	-6.66172	4.3843594	0.147879	-20.33804	-6.6620054	4.38311	0.112770125	-20.301828	-3.001137	1.3625399	2.296064	-12.03658	6.088516	0.7894975	12909.222127914429
124	-77.73333	24.33644	-9.0	-100.0	0.53333336	0.1	0.0	-11.0	0.0	-11.0	-11.0	77.26667	12.0	99	-6.639961	4.341238	0.10442889	-20.174744	-6.6395483	4.3405714	0.1296599	-19.941008	-3.0133765	1.3553143	2.6040983	-10.92721	6.076692	0.814981	13525.620715379715
125	-76.03333	29.804342	-7.0	-100.0	0.36666667	0.1	0.0	-100.0	0.0	-100.0	-100.0	75.4	100.0	6	-6.59852	4.3226056	0.120745406	-20.117151	-6.5986443	4.320899	0.11335732	-19.775345	-2.992549	1.3690773	2.461831	-12.071539	6.0318117	0.7942082	14150.81147313118
126	-86.333336	20.394987	-40.0	-100.0	0.33333334	0.033333335	0.0	-16.0	0.0	-16.0	-16.0	85.666664	17.0	74	-6.588361	4.303455	0.08643727	-20.586086	-6.58833	4.302242	0.11410278	-20.04927	-3.0007067	1.3716114	2.2395353	-12.105689	6.0208035	0.77838635	14827.609435081482
127	-83.46667	23.273352	-37.0	-100.0	0.43333334	0.0	0.0	-46.0	0.0	-46.0	-46.0	82.9	47.0	99	-6.59198	4.321697	0.09798662	-20.264454	-6.5918474	4.3199267	0.082620755	-19.904285	-3.0215993	1.3582304	2.5647287	-11.3229265	6.0285993	0.8100304	15491.998968362808
128	-77.6	22.707706	-25.0	-100.0	0.6666667	0.0	0.0	-11.0	0.0	-11.0	-11.0	77.26667	12.0	64	-6.576104	4.295999	0.102883205	-20.281744	-6.576213	4.294706	0.06123364	-19.743572	-2.9967728	1.3723075	1.9151392	-12.21517	6.0163608	0.8035214	16107.587933778763
129	-82.53333	25.524803	-8.0	-100.0	0.36666667	0.033333335	0.0	-13.0	0.0	-13.0	-13.0	81.9	14.0	45	-6.596318	4.28394	0.10237835	-19.679794	-6.596454	4.282822	0.071525946	-19.16258	-3.0081587	1.3715917	2.2708712	-11.814512	6.0404825	0.81757873	16755.708863973618
130	-76.5	24.97699	-9.0	-100.0	0.56666666	0.1	0.0	-11.0	0.0	-11.0	-11.0	76.066666	12.0	50	-6.5777435	4.306255	0.052696183	-19.241976	-6.577631	4.305277	0.0725553	-19.211996	-2.9889784	1.3751715	2.241559	-11.680175	6.0138993	0.8262486	17364.863087892532
131	-73.066666	24.616978	-34.0	-100.0	0.56666666	0.06666667	0.033333335	-16.0	0.0	-16.0	-16.0	72.63333	17.0	99	-6.5935044	4.315727	0.107131466	-20.089182	-6.5932894	4.314581	0.07716906	-19.950523	-2.9927905	1.3755339	2.0018172	-11.454183	6.030168	0.79442537	17950.740078926086
132	-80.933334	23.247843	-34.0	-100.0	0.43333334	0.033333335	0.0	-67.0	0.0	-67.0	-67.0	80.36667	67.0	34	-6.6102204	4.313963	0.07447386	-20.669231	-6.610081	4.3124714	0.10638128	-19.924696	-3.0022085	1.3792759	2.365233	-10.647555	6.047269	0.8216851	18600.798255443573
133	-77.13333	23.22317	-32.0	-100.0	0.56666666	0.033333335	0.0	-14.0	0.0	-14.0	-14.0	76.7	15.0	43	-6.5954967	4.3010983	0.079589844	-19.760015	-6.595169	4.3004537	0.09393509	-19.838171	-3.0119693	1.3641418	2.4385905	-12.301336	6.0398755	0.8137108	19215.834748506546
134	-77.1	23.000507	-34.0	-100.0	0.56666666	0.0	0.0	-12.0	0.0	-12.0	-12.0	76.666664	13.0	67	-6.6182327	4.2949724	0.06772335	-20.058043	-6.6185837	4.2942224	0.05477561	-19.954802	-3.021424	1.3544412	1.919383	-10.704412	6.0668955	0.8275114	19827.920986652374
135	-74.1	25.239323	-9.0	-100.0	0.56666666	0.1	0.0	-100.0	0.0	-100.0	-100.0	73.666664	100.0	8	-6.5911326	4.3031373	0.07142727	-19.959465	-6.591077	4.3004503	0.09076296	-19.783382	-2.9898982	1.3783301	2.388132	-11.3832855	6.0369115	0.82408845	20440.326281785965
136	-73.46667	21.820072	-34.0	-100.0	0.7	0.033333335	0.0	-45.0	0.0	-45.0	-45.0	73.166664	46.0	87	-6.6018443	4.3133316	0.11133033	-19.761198	-6.6018033	4.311453	0.07369317	-19.515066	-3.0014758	1.3822227	2.4269023	-12.46334	6.044269	0.8059143	21037.37633872032
137	-78.5	22.538486	-35.0	-100.0	0.6	0.0	0.0	-20.0	0.0	-20.0	-20.0	78.1	21.0	94	-6.5776987	4.3207445	0.10451032	-19.843502	-6.5779505	4.3185554	0.09409307	-19.759554	-2.979321	1.38883	2.3331337	-14.209638	6.027334	0.8375513	21661.90662431717
138	-76.73333	24.963884	-1.0	-100.0	0.53333336	0.13333334	0.0	-14.0	0.0	-14.0	-14.0	76.26667	15.0	99	-6.5918083	4.335254	0.058701128	-20.002514	-6.591743	4.3341455	0.084842354	-19.915405	-2.9748795	1.3944218	2.3681107	-10.669434	6.0389867	0.82407534	22272.372584342957
139	-76.76667	22.37064	-34.0	-100.0	0.6	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	76.36667	100.0	61	-6.6143174	4.332595	0.086912274	-20.1716	-6.6141906	4.332729	0.08789189	-19.86316	-2.995625	1.3767351	2.6315718	-11.779737	6.067719	0.8556765	22904.976915359497
140	-83.6	24.575872	-9.0	-100.0	0.5	0.033333335	0.0	-12.0	0.0	-12.0	-12.0	83.1	13.0	99	-6.65382	4.3571258	0.09434788	-20.326645	-6.6540484	4.354957	0.05803603	-19.998922	-3.0028813	1.3753529	2.1470222	-11.604853	6.105508	0.8441084	23563.89260983467
141	-74.433334	22.76208	-30.0	-100.0	0.73333335	0.0	0.0	-14.0	0.0	-14.0	-14.0	74.166664	15.0	75	-6.6427584	4.3612213	0.083076715	-20.078667	-6.6422687	4.358892	0.07853246	-19.940287	-2.9922612	1.3776915	2.0887938	-11.318548	6.096455	0.8681881	24161.479610204697
142	-64.5	27.077358	-1.0	-100.0	0.76666665	0.1	0.0	-22.0	0.0	-22.0	-22.0	64.26667	23.0	88	-6.6110153	4.3801136	0.09533173	-19.64329	-6.611074	4.3790812	0.07202527	-19.522308	-2.9808555	1.3811749	1.7684622	-12.825138	6.0679555	0.8365179	24690.689342975616
143	-71.333336	27.195997	-8.0	-100.0	0.6	0.06666667	0.0	-22.0	0.0	-22.0	-22.0	70.933334	23.0	54	-6.631216	4.367489	0.09093565	-19.871784	-6.6313205	4.3657794	0.054530337	-19.518452	-2.9883926	1.3855029	2.3688571	-11.499184	6.0937443	0.86602455	25266.14029622078
144	-84.3	22.125628	-41.0	-100.0	0.46666667	0.0	0.0	-15.0	0.0	-15.0	-15.0	83.76667	16.0	53	-6.660378	4.3573446	0.09236269	-19.745226	-6.6601768	4.356069	0.0921319	-19.720266	-3.0072489	1.3694444	2.0372639	-12.352459	6.133721	0.9208549	25928.460195064545
145	-81.7	21.398052	-35.0	-100.0	0.5	0.033333335	0.0	-21.0	0.0	-21.0	-21.0	81.2	22.0	85	-6.678632	4.3829064	0.0961729	-19.869442	-6.6791644	4.3795204	0.10159643	-19.552418	-2.982015	1.3878165	2.1494222	-11.337354	6.143268	0.9016095	26576.34017109871
146	-75.53333	25.09546	-10.0	-100.0	0.5	0.13333334	0.0	-54.0	0.0	-54.0	-54.0	75.03333	55.0	99	-6.665935	4.3938665	0.08528395	-19.598137	-6.6658034	4.3934417	0.0884165	-19.678661	-2.956069	1.3994347	2.7525291	-12.921968	6.1284046	0.87452817	27186.09261584282
147	-76.1	24.062906	-33.0	-100.0	0.5	0.06666667	0.0	-15.0	0.0	-15.0	-15.0	75.6	16.0	60	-6.677537	4.410994	0.09662084	-20.015705	-6.6778245	4.4100533	0.11605522	-19.600449	-2.9712946	1.389369	2.3398771	-10.661062	6.142901	0.9134667	27806.492022275925
148	-75.8	25.88616	-9.0	-100.0	0.6	0.033333335	0.0	-47.0	0.0	-47.0	-47.0	75.4	48.0	99	-6.705933	4.4090867	0.0895462	-19.61926	-6.705637	4.409293	0.08862075	-19.50321	-2.95098	1.4091437	2.4169388	-11.914923	6.1701994	0.89401674	28417.594158649445
149	-78.833336	22.257708	-32.0	-100.0	0.6333333	0.0	0.0	-13.0	0.0	-13.0	-13.0	78.46667	14.0	46	-6.681187	4.413321	0.06904259	-19.874989	-6.681039	4.413042	0.080563754	-19.707727	-2.951777	1.4052458	2.1806264	-11.324202	6.147391	0.9191847	29044.75844836235
150	-68.0	31.49074	-7.0	-100.0	0.5	0.1	0.0	-50.0	0.0	-50.0	-50.0	67.5	51.0	48	-6.6778383	4.428966	0.13521475	-20.330341	-6.677671	4.428362	0.12856323	-20.343088	-2.9504197	1.4013293	2.302187	-11.669678	6.1479273	0.92315936	29603.75611591339
151	-72.9	30.134531	-7.0	-100.0	0.53333336	0.1	0.0	-12.0	0.0	-12.0	-12.0	72.433334	13.0	57	-6.667679	4.447997	0.09411168	-19.807487	-6.667557	4.4465685	0.09296419	-19.660812	-2.9523153	1.4050927	2.3735704	-14.687733	6.1339183	0.90943563	30185.33749127388
152	-70.333336	27.165339	-10.0	-100.0	0.6	0.06666667	0.0	-42.0	0.0	-42.0	-42.0	69.933334	43.0	99	-6.6835704	4.440332	0.085825965	-20.250908	-6.6838374	4.4384384	0.10616262	-19.96962	-2.9538233	1.4034213	2.1639001	-12.479292	6.1578608	0.93658924	30757.87502336502
153	-72.3	24.891968	-31.0	-100.0	0.6	0.0	0.0	-100.0	0.0	-100.0	-100.0	71.9	100.0	57	-6.7231417	4.459401	0.10722996	-20.544847	-6.7231135	4.4557614	0.10891697	-20.340464	-2.9641616	1.4049008	2.2912302	-12.961348	6.1966662	0.93093425	31356.487891435623
154	-76.666664	27.391403	-8.0	-100.0	0.5	0.06666667	0.0	-36.0	0.0	-36.0	-36.0	76.166664	37.0	52	-6.7101126	4.453535	0.081777245	-19.977001	-6.709987	4.452414	0.074797526	-19.747406	-2.9437168	1.4078649	2.239646	-11.624323	6.189119	0.9363141	31968.34765267372
155	-68.4	22.150394	-30.0	-100.0	0.8333333	0.0	0.0	-13.0	0.0	-13.0	-13.0	68.23333	14.0	99	-6.692218	4.448164	0.09177993	-20.909101	-6.691874	4.4461875	0.100030646	-20.807665	-2.9474285	1.4073864	2.652255	-10.507995	6.166342	0.9457651	32524.306080579758
156	-74.2	24.932444	-31.0	-100.0	0.6	0.033333335	0.0	-16.0	0.0	-16.0	-16.0	73.8	17.0	46	-6.7066927	4.4598894	0.08385888	-19.876513	-6.706417	4.45771	0.07526557	-19.92436	-2.9489517	1.4061781	2.414381	-11.984534	6.184186	0.944893	33112.42606878281
157	-74.3	30.272264	-1.0	-100.0	0.5	0.1	0.0	-14.0	0.0	-14.0	-14.0	73.8	15.0	81	-6.700868	4.443732	0.13795692	-19.524162	-6.70094	4.442496	0.09494083	-19.653465	-2.9530509	1.4080975	2.6238384	-12.018232	6.172947	0.93940544	33704.55842375755
158	-77.86667	22.35432	-43.0	-100.0	0.56666666	0.0	0.0	-100.0	0.0	-100.0	-100.0	77.433334	100.0	99	-6.7298403	4.448883	0.11277364	-20.069937	-6.7305264	4.4466996	0.05703196	-19.831154	-2.9479494	1.416327	2.3401537	-13.840401	6.210653	0.9578932	34343.64947128296
159	-73.53333	24.098042	-9.0	-100.0	0.6333333	0.033333335	0.0	-12.0	0.0	-12.0	-12.0	73.166664	13.0	99	-6.724964	4.446828	0.1451411	-20.074148	-6.724517	4.44392	0.11873974	-19.818752	-2.9670696	1.4014992	2.6450043	-11.702075	6.215638	0.9923689	34946.84409070015
160	-79.7	24.173195	-32.0	-100.0	0.56666666	0.033333335	0.0	-14.0	0.0	-14.0	-14.0	79.26667	15.0	99	-6.7031026	4.4642096	0.08051166	-19.602806	-6.7031584	4.462588	0.050216123	-19.63184	-2.9557633	1.4053757	2.1850078	-11.126995	6.1869545	0.9906989	35581.68860888481
161	-73.333336	25.782854	-11.0	-100.0	0.6333333	0.06666667	0.0	-22.0	0.0	-22.0	-22.0	72.96667	23.0	65	-6.687665	4.4690094	0.09036967	-20.838297	-6.6877594	4.4684973	0.03443572	-20.191788	-2.9359293	1.4140666	2.249877	-15.04281	6.1704583	0.9703988	36169.74952864647
162	-82.166664	21.667309	-26.0	-100.0	0.46666667	0.033333335	0.0	-42.0	0.0	-42.0	-42.0	81.63333	43.0	99	-6.720925	4.478027	0.07985647	-20.127792	-6.720201	4.478438	0.06881957	-20.223988	-2.947982	1.4145638	2.3996663	-12.062361	6.2080526	0.99046	36822.275941848755
163	-74.36667	22.103518	-36.0	-100.0	0.7	0.033333335	0.0	-25.0	0.0	-25.0	-25.0	74.066666	26.0	99	-6.740895	4.4836235	0.1049542	-19.93251	-6.741408	4.4807243	0.10496278	-19.712433	-2.9214137	1.4293476	2.3030148	-11.236334	6.222241	0.9702838	37418.655922174454
164	-71.7	25.358957	-26.0	-100.0	0.6333333	0.06666667	0.0	-42.0	0.0	-42.0	-42.0	71.333336	43.0	96	-6.7372437	4.492184	0.16617814	-19.819756	-6.7373376	4.491294	0.083345965	-19.735748	-2.9030685	1.4464033	2.5410218	-11.285261	6.2211914	0.9949599	38001.069433927536
