Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
73	-77.833336	30.113213	-6.0	-100.0	0.33333334	0.13333334	0.13333334	-100.0	0.0	-100.0	-100.0	77.166664	100.0	99	-6.4934154	5.1071754	-0.05065835	-29.031723	-6.49359	5.106776	-0.054141328	-29.581385	-3.150548	1.2617301	1.3142385	-11.95142	5.913216	0.5974865	44293.71569943428
74	-73.36667	31.237246	-8.0	-100.0	0.26666668	0.3	0.13333334	-12.0	0.0	-12.0	-12.0	72.63333	13.0	15	-6.4629	5.094002	-0.05193632	-28.692005	-6.462461	5.0930815	-0.060536247	-28.98311	-3.1301596	1.2703646	1.1783571	-10.686836	5.878816	0.5853155	44881.0099966526
75	-67.6	33.675514	-6.0	-100.0	0.3	0.33333334	0.16666667	-100.0	0.0	-100.0	-100.0	66.9	100.0	32	-6.471357	5.1060734	-0.052322775	-29.03006	-6.4714646	5.10676	-0.065704726	-29.614267	-3.1516888	1.2619406	1.2046504	-12.722818	5.8938694	0.5942961	45448.08098363876
76	-67.9	27.488605	-8.0	-100.0	0.6333333	0.13333334	0.13333334	-13.0	0.0	-13.0	-13.0	67.53333	13.0	57	-6.4794602	5.0920763	-0.050939236	-29.369137	-6.47928	5.092195	-0.065443136	-31.024927	-3.1293213	1.2630398	1.2607155	-11.369123	5.9054713	0.598049	46000.58557987213
77	-81.96667	25.133621	-7.0	-100.0	0.4	0.1	0.033333335	-10.0	0.0	-10.0	-10.0	81.36667	10.0	51	-6.441272	5.071211	-0.04509023	-29.347736	-6.441556	5.071349	-0.066953905	-29.653685	-3.1006196	1.284966	1.6963482	-10.978463	5.8533983	0.5765934	46647.305580616
78	-63.433334	32.72276	-7.0	-100.0	0.5	0.2	0.2	-36.0	0.0	-36.0	-36.0	62.933334	37.0	99	-6.458032	5.0753183	-0.040900387	-30.119728	-6.458191	5.0751224	-0.05230456	-29.487804	-3.128245	1.2697335	0.88918734	-11.787863	5.8774276	0.5920896	47172.905333042145
79	-67.4	36.269917	-7.0	-100.0	0.26666668	0.26666668	0.23333333	-16.0	0.0	-16.0	-16.0	66.666664	17.0	10	-6.474524	5.0757456	-0.050082028	-30.360922	-6.474418	5.0756345	-0.059675306	-30.448305	-3.133507	1.2616497	1.0921116	-11.004669	5.8969684	0.5902064	47717.18572473526
80	-68.566666	36.07186	-9.0	-100.0	0.3	0.26666668	0.23333333	-15.0	0.0	-15.0	-15.0	67.86667	15.0	99	-6.4411874	5.038174	-0.042738657	-30.675388	-6.441279	5.038001	-0.052281484	-30.701029	-3.1248312	1.2678753	0.884346	-11.861839	5.866897	0.6024219	48270.874895334244
81	-71.23333	31.058744	-8.0	-100.0	0.4	0.2	0.1	-34.0	0.0	-34.0	-34.0	70.63333	35.0	99	-6.458478	5.036906	-0.051122323	-30.3417	-6.4585085	5.0368524	-0.051539063	-29.981201	-3.1052175	1.2773197	1.1293874	-10.387878	5.881464	0.5945107	48849.34398651123
82	-74.46667	27.77617	-15.0	-100.0	0.4	0.16666667	0.06666667	-25.0	0.0	-25.0	-25.0	73.86667	26.0	51	-6.434251	5.040652	-0.048856016	-30.104399	-6.4338474	5.039956	-0.05682086	-31.137205	-3.0933962	1.2897515	1.0263615	-13.559096	5.8552775	0.59031487	49448.95490503311
83	-69.5	31.03412	-4.0	-100.0	0.53333336	0.23333333	0.2	-75.0	0.0	-75.0	-75.0	69.03333	75.0	86	-6.462743	5.0358963	-0.058662705	-30.32262	-6.4626536	5.0368156	-0.05410826	-30.140745	-3.096151	1.2806478	1.3619137	-13.274448	5.8901725	0.5853096	50021.43407583237
84	-81.8	20.548155	-9.0	-100.0	0.5	0.06666667	0.06666667	-23.0	0.0	-23.0	-23.0	81.3	24.0	69	-6.43064	5.002629	-0.05194639	-30.095251	-6.430664	5.0026236	-0.045012556	-30.26337	-3.1316547	1.2596155	1.0403743	-12.270371	5.8587613	0.6024778	50672.876578330994
85	-80.066666	22.9375	-8.0	-100.0	0.5	0.13333334	0.1	-55.0	0.0	-55.0	-55.0	79.566666	56.0	50	-6.455063	5.0163436	-0.04776579	-30.886086	-6.454932	5.01675	-0.055741787	-30.710304	-3.0966098	1.2790545	1.0273361	-12.681917	5.8816514	0.6127731	51319.05035686493
86	-69.46667	29.012337	-12.0	-100.0	0.53333336	0.2	0.13333334	-100.0	0.0	-100.0	-100.0	69.0	100.0	49	-6.452275	5.0026693	-0.037925433	-30.110008	-6.452393	5.002892	-0.0363172	-30.12599	-3.0785303	1.2955176	1.1147432	-12.078204	5.8756957	0.6013058	51901.7486038208
87	-66.4	29.932814	-6.0	-100.0	0.5	0.2	0.13333334	-22.0	0.0	-22.0	-22.0	65.9	23.0	99	-6.435845	5.0053163	-0.03864827	-31.457273	-6.4358873	5.004568	-0.043000408	-31.179161	-3.0837133	1.289558	1.3083296	-12.282765	5.8634715	0.6018158	52445.37146925926
88	-67.566666	29.823574	-8.0	-100.0	0.6	0.16666667	0.1	-21.0	0.0	-21.0	-21.0	67.166664	22.0	80	-6.4644094	4.9950876	-0.037188485	-30.594717	-6.464652	4.9945602	-0.03032533	-30.916845	-3.0942566	1.2840356	1.3839626	-13.934188	5.8938956	0.6008902	52998.377141952515
89	-70.26667	30.648472	-12.0	-100.0	0.26666668	0.3	0.2	-45.0	0.0	-45.0	-45.0	69.53333	46.0	59	-6.462226	4.9863567	-0.058072124	-30.515305	-6.462368	4.9860873	-0.037893727	-30.42886	-3.0968552	1.2792041	1.1658401	-13.703163	5.8983335	0.6260917	53571.920345783234
90	-68.166664	27.056833	-10.0	-100.0	0.56666666	0.13333334	0.1	-13.0	0.0	-13.0	-13.0	67.73333	14.0	99	-6.4761577	4.9971905	-0.04595619	-30.925905	-6.4760637	4.9972563	-0.018185936	-31.665026	-3.0797107	1.2894107	0.9593768	-12.084041	5.908816	0.6174228	54127.88531947136
91	-66.13333	26.940346	-19.0	-100.0	0.6	0.2	0.16666667	-20.0	0.0	-20.0	-20.0	65.73333	20.0	61	-6.4782863	4.9879513	-0.04106786	-30.857231	-6.4780726	4.9879284	-0.03237015	-30.361675	-3.06312	1.3021009	1.2737994	-11.830897	5.9057736	0.5986375	54669.570912361145
92	-70.96667	28.193949	-9.0	-100.0	0.46666667	0.2	0.13333334	-100.0	0.0	-100.0	-100.0	70.433334	100.0	99	-6.473348	4.9653645	-0.038101766	-30.882854	-6.4735274	4.96482	-0.022603419	-31.66806	-3.071165	1.3002677	1.0678816	-11.286574	5.9048305	0.610152	55263.0089867115
93	-71.6	23.444403	-9.0	-100.0	0.6	0.16666667	0.06666667	-100.0	0.0	-100.0	-100.0	71.2	100.0	59	-6.4755197	4.973738	-0.046931803	-30.270979	-6.4755144	4.973545	-0.024111226	-31.428009	-3.0477927	1.3085003	1.3100977	-11.65483	5.906374	0.6088824	55862.54298710823
94	-69.46667	29.609385	-8.0	-100.0	0.4	0.2	0.13333334	-25.0	0.0	-25.0	-25.0	68.86667	26.0	99	-6.449221	4.9491997	-0.041152894	-29.758717	-6.449245	4.9487677	-0.029235534	-29.998837	-3.0503893	1.3098398	1.0881023	-11.88453	5.884998	0.62787426	56427.17028260231
95	-62.5	32.98055	-9.0	-100.0	0.46666667	0.33333334	0.23333333	-21.0	0.0	-21.0	-21.0	61.966667	22.0	99	-6.415293	4.963817	-0.045227595	-31.265507	-6.4152427	4.96355	0.0027093664	-32.42061	-3.0385644	1.3129328	1.1603575	-11.9957695	5.8466396	0.60764444	56940.6075296402
96	-72.833336	22.409945	-16.0	-100.0	0.7	0.033333335	0.033333335	-18.0	0.0	-18.0	-18.0	72.53333	19.0	95	-6.415929	4.9467955	-0.0431173	-31.591791	-6.415974	4.9468155	-0.025095873	-31.743818	-3.0449212	1.3154771	1.1876907	-12.079508	5.8523088	0.6171917	57525.56392502785
97	-62.566666	26.724125	-10.0	-100.0	0.56666666	0.2	0.1	-36.0	0.0	-36.0	-36.0	62.133335	37.0	59	-6.4246445	4.9171185	-0.036271043	-32.53346	-6.42441	4.917472	-0.020583466	-33.591793	-3.0556455	1.3114713	1.0416012	-14.078904	5.865305	0.61415446	58045.86043167114
98	-64.03333	30.799873	-7.0	-100.0	0.56666666	0.16666667	0.1	-20.0	0.0	-20.0	-20.0	63.6	21.0	42	-6.4383225	4.9076343	-0.014907233	-32.160587	-6.4384556	4.907069	-0.03756523	-32.6588	-3.028726	1.3263215	1.1825366	-11.412292	5.874764	0.6184625	58573.10599088669
99	-55.366665	30.28364	-8.0	-100.0	0.43333334	0.43333334	0.3	-24.0	0.0	-24.0	-24.0	54.8	25.0	14	-6.3979425	4.8882594	-0.029499628	-31.916946	-6.3981533	4.888261	-0.03296366	-32.646214	-3.0231564	1.328228	1.1916857	-15.708702	5.8367057	0.62278044	59039.609880924225
100	-54.233334	34.34985	-8.0	-100.0	0.4	0.43333334	0.4	-63.0	0.0	-63.0	-63.0	53.633335	64.0	10	-6.3665924	4.8381963	-0.036436114	-31.532099	-6.366735	4.8376656	-0.029436782	-31.769403	-3.0146887	1.3279693	1.312933	-12.434773	5.804925	0.6182017	59504.045404195786
101	-67.333336	25.641548	-8.0	-100.0	0.6333333	0.13333334	0.1	-20.0	0.0	-20.0	-20.0	66.96667	21.0	57	-6.381222	4.827158	-0.018070675	-30.538776	-6.381224	4.8268037	-0.02231295	-32.489174	-3.045041	1.3177458	1.2418885	-12.055151	5.8236165	0.6247053	60055.61267876625
102	-66.26667	31.55306	-7.0	-100.0	0.46666667	0.23333333	0.1	-26.0	0.0	-26.0	-26.0	65.73333	27.0	99	-6.3369665	4.7699037	-0.045803577	-30.158142	-6.3370786	4.7696853	-0.037838973	-29.56284	-3.0237794	1.3195091	1.4070477	-11.856728	5.781951	0.6337682	60600.97346329689
103	-62.733334	31.621653	-7.0	-100.0	0.53333336	0.16666667	0.13333334	-32.0	0.0	-32.0	-32.0	62.266666	33.0	99	-6.336366	4.7860336	-0.02970618	-31.575504	-6.3367677	4.7851553	-0.022459917	-32.7899	-2.9929407	1.3401315	1.6096821	-11.665234	5.779222	0.6137061	61121.679127931595
104	-66.13333	27.893526	-10.0	-100.0	0.5	0.26666668	0.2	-100.0	0.0	-100.0	-100.0	65.63333	100.0	64	-6.329355	4.758465	-0.04763913	-31.019989	-6.3290696	4.758136	-0.018836021	-32.09433	-3.0291862	1.3208485	1.2526999	-11.458946	5.7835393	0.6453309	61679.730580329895
105	-67.666664	26.70123	-9.0	-100.0	0.6333333	0.13333334	0.06666667	-39.0	0.0	-39.0	-39.0	67.3	39.0	99	-6.3160686	4.7040915	-0.037557106	-31.739761	-6.315826	4.70428	-0.022508278	-31.208298	-3.0251157	1.324418	1.3120279	-11.208778	5.7654705	0.6392137	62237.529460668564
106	-69.7	26.069332	-8.0	-100.0	0.7	0.13333334	0.06666667	-36.0	0.0	-36.0	-36.0	69.4	37.0	93	-6.3138485	4.7051415	-0.03111114	-31.862902	-6.314195	4.704695	-0.025555626	-32.023193	-3.0008504	1.3409207	1.3488579	-11.007284	5.7645307	0.64824104	62809.532034397125
107	-69.0	29.141037	-8.0	-100.0	0.4	0.3	0.26666668	-28.0	0.0	-28.0	-28.0	68.4	29.0	52	-6.291389	4.6810894	-0.017113142	-31.108627	-6.2910304	4.6821237	-0.03498774	-30.692703	-3.0165987	1.3323087	1.6423755	-11.58601	5.748475	0.6418722	63372.58143401146
108	-57.366665	32.511005	-7.0	-100.0	0.5	0.33333334	0.23333333	-17.0	0.0	-17.0	-17.0	56.866665	18.0	57	-6.357176	4.6913385	-0.02528368	-30.521812	-6.3570213	4.6905503	-0.013381943	-31.608196	-2.9769113	1.3535416	1.5484276	-11.288568	5.8064666	0.6370513	63850.46812915802
109	-73.53333	26.979912	-17.0	-100.0	0.5	0.13333334	0.1	-19.0	0.0	-19.0	-19.0	73.03333	20.0	99	-6.3396077	4.6749167	-0.03043887	-30.9996	-6.33965	4.674944	-0.023491174	-30.72728	-2.9696937	1.3618857	1.3380294	-11.069442	5.7942	0.64379126	64443.9580745697
110	-77.36667	26.157833	-9.0	-100.0	0.53333336	0.06666667	0.033333335	-18.0	0.0	-18.0	-18.0	76.9	19.0	99	-6.306023	4.641869	-0.038921863	-30.399784	-6.3062816	4.6417327	-0.0034673512	-31.197771	-2.9832222	1.3493236	1.4041662	-12.618685	5.7673383	0.66113216	65067.30347061157
111	-64.2	25.43803	-9.0	-100.0	0.6	0.16666667	0.1	-46.0	0.0	-46.0	-46.0	63.8	47.0	99	-6.2929683	4.614654	-0.03647743	-29.551117	-6.292964	4.614748	-0.0064446107	-29.746305	-2.9771564	1.3522408	1.8171937	-14.613819	5.754951	0.64939404	65605.77672815323
112	-58.0	30.791775	-9.0	-100.0	0.6	0.26666668	0.16666667	-53.0	0.0	-53.0	-53.0	57.6	54.0	93	-6.309293	4.6008663	-0.0022753924	-29.147713	-6.309801	4.599719	-0.0066194087	-30.442625	-2.9787781	1.3528713	1.6524088	-11.4593525	5.774101	0.66137135	66097.03257203102
113	-68.666664	25.938818	-12.0	-100.0	0.6666667	0.13333334	0.1	-100.0	0.0	-100.0	-100.0	68.333336	100.0	48	-6.266013	4.5717177	-0.0134097785	-29.240717	-6.265815	4.5723953	-0.014313452	-28.973042	-2.9618826	1.3629452	1.5543725	-14.191631	5.737069	0.6762379	66678.03013205528
114	-67.46667	24.186405	-7.0	-100.0	0.6	0.26666668	0.06666667	-15.0	0.0	-15.0	-15.0	67.066666	16.0	81	-6.273791	4.557494	-0.01808732	-29.793177	-6.2734795	4.5574827	-0.011314243	-29.493639	-2.9469268	1.3769302	1.4035454	-10.719521	5.732211	0.6450731	67229.354626894
115	-73.3	27.10738	-14.0	-100.0	0.53333336	0.1	0.033333335	-20.0	0.0	-20.0	-20.0	72.833336	21.0	57	-6.2575145	4.570723	-0.015609354	-30.246763	-6.2575946	4.571229	-0.020355254	-30.005188	-2.9476507	1.3786436	1.8780904	-11.781643	5.721104	0.65566605	67820.2637951374
116	-70.066666	26.277916	-24.0	-100.0	0.6	0.13333334	0.1	-63.0	0.0	-63.0	-63.0	69.666664	64.0	53	-6.2528396	4.5461917	-0.018384717	-29.783344	-6.2530885	4.5463448	-0.012247704	-29.788677	-2.981905	1.3570595	1.3022509	-11.610899	5.719889	0.6624315	68400.45187592506
117	-70.96667	24.908476	-22.0	-100.0	0.6	0.13333334	0.06666667	-13.0	0.0	-13.0	-13.0	70.566666	14.0	99	-6.2576156	4.5131516	-0.01807525	-29.59022	-6.257435	4.5125637	-0.008944206	-28.710993	-2.9431307	1.383514	1.3910975	-12.168661	5.7220783	0.6543539	68974.63267469406
118	-71.63333	29.47709	-6.0	-100.0	0.5	0.16666667	0.13333334	-17.0	0.0	-17.0	-17.0	71.13333	18.0	99	-6.2393374	4.4911313	-0.017710984	-29.450987	-6.2393346	4.4913845	-0.013722822	-29.33097	-2.9861093	1.3516492	1.2781668	-11.557425	5.710434	0.6732436	69552.26540875435
119	-58.733334	30.0177	-9.0	-100.0	0.5	0.3	0.23333333	-21.0	0.0	-21.0	-21.0	58.233334	22.0	99	-6.2398086	4.466936	-0.019564658	-29.507845	-6.2397723	4.4669514	0.0082194805	-28.67734	-2.9493995	1.3782624	1.6259727	-11.628031	5.711583	0.6642328	70042.29307150841
120	-75.333336	24.284885	-23.0	-100.0	0.6	0.1	0.033333335	-22.0	0.0	-22.0	-22.0	74.933334	23.0	61	-6.2354918	4.463292	-0.0020576268	-30.33946	-6.235422	4.462383	0.011093222	-30.26769	-2.9552114	1.371739	1.445147	-13.250554	5.71169	0.68133414	70648.17406439781
121	-57.266666	30.403875	-8.0	-100.0	0.6	0.23333333	0.23333333	-20.0	0.0	-20.0	-20.0	56.866665	21.0	99	-6.2369924	4.4530807	-0.009288579	-30.092533	-6.236793	4.4529176	-0.007226199	-28.106491	-2.932918	1.3880227	1.5720706	-11.436378	5.715195	0.688612	71129.30543541908
122	-52.333332	29.17	-9.0	-100.0	0.56666666	0.33333334	0.3	-12.0	0.0	-12.0	-12.0	51.9	13.0	66	-6.221074	4.4275923	-0.03215518	-29.643875	-6.221259	4.4269743	-0.006381437	-28.660122	-2.9588945	1.3717399	1.7832212	-13.257465	5.6991315	0.68349	71570.56682944298
123	-69.566666	26.792639	-10.0	-100.0	0.6	0.16666667	0.06666667	-24.0	0.0	-24.0	-24.0	69.166664	25.0	87	-6.252566	4.4313993	-0.0010770634	-29.4556	-6.2523513	4.431332	-0.0011628345	-28.280006	-2.9526277	1.3780152	1.6899166	-10.990934	5.7372456	0.6901229	72136.37322473526
124	-66.833336	29.01963	-9.0	-100.0	0.6	0.16666667	0.1	-100.0	0.0	-100.0	-100.0	66.433334	100.0	57	-6.2717466	4.41986	0.014456786	-30.487453	-6.2719793	4.4191437	-0.0048446804	-29.134577	-2.9489768	1.3742574	1.5882721	-11.432135	5.7608466	0.700569	72700.41854858398
125	-59.233334	30.21885	-10.0	-100.0	0.56666666	0.3	0.16666667	-49.0	0.0	-49.0	-49.0	58.8	50.0	27	-6.2950144	4.4157753	-0.0023122057	-29.61003	-6.294658	4.416623	-0.0039640963	-28.38743	-2.9255376	1.3944548	1.6097417	-11.223734	5.779844	0.7046018	73201.6461250782
126	-68.76667	29.788906	-8.0	-100.0	0.46666667	0.2	0.16666667	-22.0	0.0	-22.0	-22.0	68.23333	23.0	74	-6.261811	4.3854365	-0.000806205	-29.860735	-6.2622414	4.385471	0.00084608793	-28.714563	-2.8998046	1.409314	1.6625538	-11.109849	5.749476	0.70735025	73761.608553648
127	-60.433334	30.257435	-8.0	-100.0	0.53333336	0.26666668	0.2	-40.0	0.0	-40.0	-40.0	59.966667	41.0	37	-6.2842693	4.412857	0.027495734	-29.671707	-6.284243	4.412117	0.0203809	-27.981714	-2.9449272	1.3907499	2.0182188	-12.376628	5.7705975	0.7034401	74266.05978345871
128	-65.23333	26.409195	-11.0	-100.0	0.6666667	0.1	0.1	-100.0	0.0	-100.0	-100.0	64.9	100.0	16	-6.2728314	4.419756	-0.00075922906	-28.217972	-6.2727423	4.419686	-0.005415663	-27.037033	-2.889075	1.4145582	2.154491	-13.913723	5.7543654	0.6953483	74820.31739544868
129	-64.76667	29.452427	-8.0	-100.0	0.56666666	0.16666667	0.06666667	-19.0	0.0	-19.0	-19.0	64.333336	20.0	99	-6.272489	4.418478	-0.01434283	-28.204872	-6.27244	4.4180818	0.00028004497	-28.389177	-2.940643	1.3902498	1.8043003	-12.298233	5.7633977	0.69946414	75352.74073433876
130	-66.666664	27.216825	-9.0	-100.0	0.6	0.06666667	0.033333335	-18.0	0.0	-18.0	-18.0	66.26667	19.0	30	-6.2926073	4.3891826	-0.016277857	-29.166372	-6.2927513	4.3893356	0.0035122856	-28.46169	-2.939274	1.39162	1.9152908	-11.939762	5.783326	0.7042746	75898.95825719833
131	-65.3	28.919601	-10.0	-100.0	0.5	0.26666668	0.23333333	-29.0	0.0	-29.0	-29.0	64.8	30.0	18	-6.2961993	4.3750763	-0.0070035905	-26.98905	-6.2959523	4.3750205	-0.010230541	-26.711159	-2.9175406	1.4064537	1.8527639	-11.295126	5.788373	0.7252597	76436.55654478073
132	-68.2	24.972519	-28.0	-100.0	0.53333336	0.16666667	0.1	-27.0	0.0	-27.0	-27.0	67.73333	28.0	54	-6.283348	4.3615003	0.00026593357	-28.359428	-6.283446	4.3622456	-0.007453382	-27.608437	-2.9131	1.4004372	1.7145109	-12.486565	5.775473	0.7099565	76995.91805005074
133	-68.933334	27.126781	-7.0	-100.0	0.6333333	0.13333334	0.06666667	-17.0	0.0	-17.0	-17.0	68.566666	18.0	38	-6.306632	4.374304	0.0057077482	-28.436136	-6.3067417	4.3732753	0.0063124895	-27.920975	-2.9511986	1.380129	1.5210481	-13.421353	5.8018126	0.7197496	77555.77030515671
134	-64.46667	28.95368	-8.0	-100.0	0.53333336	0.26666668	0.13333334	-22.0	0.0	-22.0	-22.0	64.0	23.0	78	-6.344646	4.3657374	0.013492987	-27.976254	-6.3444133	4.365595	-0.012315176	-27.137777	-2.8989196	1.4203805	1.9438324	-13.414177	5.8384414	0.71888083	78085.99015212059
135	-55.7	30.312979	-8.0	-100.0	0.56666666	0.2	0.2	-100.0	0.0	-100.0	-100.0	55.266666	100.0	99	-6.32411	4.3589354	0.04703316	-27.466255	-6.32416	4.359154	0.003904231	-27.723715	-2.9149263	1.4046445	1.6346035	-12.5293255	5.8164454	0.7193749	78572.18532466888
136	-55.333332	30.796463	-8.0	-100.0	0.53333336	0.26666668	0.26666668	-100.0	0.0	-100.0	-100.0	54.866665	100.0	12	-6.311917	4.37554	-0.008786209	-28.819319	-6.3119755	4.3761377	0.0082593635	-28.098335	-2.9083369	1.4163527	2.2711816	-11.807779	5.8052545	0.70027834	79053.41457629204
137	-66.46667	30.010813	-7.0	-100.0	0.53333336	0.2	0.13333334	-18.0	0.0	-18.0	-18.0	66.0	19.0	45	-6.306226	4.3593774	0.03986056	-27.328678	-6.3060284	4.3597007	0.004351981	-26.55455	-2.9197345	1.3974954	2.039803	-13.137421	5.8054047	0.7224448	79597.12948727608
138	-56.1	27.475262	-8.0	-100.0	0.6	0.26666668	0.16666667	-16.0	0.0	-16.0	-16.0	55.7	17.0	86	-6.313954	4.364274	0.025233962	-27.586761	-6.3144703	4.3635635	0.017126366	-27.44742	-2.9142802	1.4014553	1.5942318	-12.205377	5.812349	0.719931	80069.79388070107
139	-69.46667	22.579834	-26.0	-100.0	0.7	0.06666667	0.033333335	-15.0	0.0	-15.0	-15.0	69.166664	16.0	99	-6.3427587	4.3737135	0.005470678	-28.094757	-6.3427887	4.3745885	-0.0025815368	-27.348158	-2.9016113	1.4201964	2.0404644	-12.94895	5.8400626	0.71430326	80635.19285416603
140	-57.233334	26.87959	-8.0	-100.0	0.6666667	0.2	0.13333334	-28.0	0.0	-28.0	-28.0	56.9	29.0	46	-6.326817	4.356722	0.00950066	-27.487823	-6.326439	4.356016	0.0032452047	-27.872927	-2.9219115	1.4016931	1.8329391	-12.190983	5.8326344	0.72839546	81118.63415265083
141	-66.5	32.2343	-6.0	-100.0	0.46666667	0.23333333	0.23333333	-32.0	0.0	-32.0	-32.0	65.96667	33.0	50	-6.323485	4.359957	0.018714577	-27.575314	-6.323488	4.3601227	0.027457811	-27.571457	-2.8930037	1.4171821	1.8635144	-11.862667	5.816538	0.7112336	81663.43296766281
142	-59.9	25.839699	-7.0	-100.0	0.6666667	0.13333334	0.1	-21.0	0.0	-21.0	-21.0	59.566666	22.0	57	-6.344447	4.3536777	0.026115522	-27.516417	-6.344321	4.353594	-0.014953554	-27.083725	-2.902422	1.4245912	2.1469364	-11.3463	5.8421288	0.71706706	82164.15598988533
143	-59.7	25.755455	-8.0	-100.0	0.6666667	0.23333333	0.13333334	-17.0	0.0	-17.0	-17.0	59.366665	18.0	50	-6.367968	4.350803	0.038510308	-28.028	-6.3681426	4.351027	-0.007194355	-27.148317	-2.9085095	1.4159892	2.005276	-12.72976	5.8687496	0.7187585	82661.64442205429
144	-64.933334	27.29949	-17.0	-100.0	0.7	0.06666667	0.06666667	-100.0	0.0	-100.0	-100.0	64.63333	100.0	66	-6.352522	4.3565845	0.023732051	-27.397284	-6.3526278	4.356858	-0.0038072616	-26.471746	-2.8911498	1.4277529	2.1224923	-11.814699	5.850754	0.72206014	83213.83436012268
145	-65.6	27.280762	-8.0	-100.0	0.56666666	0.23333333	0.23333333	-17.0	0.0	-17.0	-17.0	65.166664	18.0	57	-6.376932	4.357886	0.054675654	-25.59749	-6.3768954	4.358206	0.0030480027	-25.74358	-2.918565	1.4211036	1.781219	-10.84506	5.8740973	0.71470904	83753.78607273102
146	-66.2	27.309828	-8.0	-100.0	0.6333333	0.16666667	0.16666667	-31.0	0.0	-31.0	-31.0	65.833336	32.0	27	-6.380404	4.3595324	0.011975616	-24.67554	-6.3803	4.3599725	-0.005893491	-25.224195	-2.9046109	1.4228207	1.8649542	-10.991688	5.877598	0.7238696	84299.3120598793
147	-62.033333	32.205055	-7.0	-100.0	0.53333336	0.2	0.16666667	-63.0	0.0	-63.0	-63.0	61.566666	64.0	47	-6.36722	4.366429	0.010786265	-24.072588	-6.36707	4.3662424	0.019640118	-24.229197	-2.912195	1.4166297	1.8603735	-12.180843	5.866108	0.7174896	84822.12294745445
148	-62.533333	22.210709	-9.0	-100.0	0.8	0.1	0.033333335	-19.0	0.0	-19.0	-19.0	62.333332	20.0	59	-6.3971286	4.3574862	-0.0031594783	-23.982735	-6.396926	4.357689	0.03378558	-24.007948	-2.8917854	1.4255066	2.8367026	-11.931648	5.8961434	0.72393984	85341.31628632545
149	-67.433334	24.964886	-14.0	-100.0	0.6333333	0.1	0.1	-12.0	0.0	-12.0	-12.0	67.066666	13.0	13	-6.4282427	4.3670526	0.02935481	-23.07722	-6.4285784	4.366452	0.025556996	-23.496288	-2.9300299	1.4110122	2.1950936	-11.398098	5.934256	0.7447378	85891.42000246048
150	-58.533333	26.011192	-9.0	-100.0	0.7	0.2	0.2	-12.0	0.0	-12.0	-12.0	58.233334	13.0	62	-6.4185615	4.3576555	0.043078333	-23.857594	-6.418627	4.3580213	0.00849846	-23.842787	-2.886073	1.4380599	1.9879284	-10.814215	5.921579	0.74156237	86380.4728717804
151	-58.333332	27.847603	-8.0	-100.0	0.53333336	0.3	0.23333333	-23.0	0.0	-23.0	-23.0	57.866665	24.0	49	-6.433115	4.388153	0.03617616	-23.423283	-6.4334197	4.388016	-0.0018042624	-23.924911	-2.883359	1.4342263	2.173883	-10.805115	5.9337287	0.73639524	86868.36154079437
152	-64.03333	29.326307	-10.0	-100.0	0.5	0.23333333	0.23333333	-19.0	0.0	-19.0	-19.0	63.533333	20.0	62	-6.4502444	4.399098	0.036939755	-24.397331	-6.4498863	4.398756	0.003036961	-24.887	-2.8700638	1.4432049	3.3528183	-12.370024	5.952812	0.72664124	87395.40236282349
153	-54.1	26.098978	-8.0	-100.0	0.6333333	0.23333333	0.16666667	-17.0	0.0	-17.0	-17.0	53.733334	18.0	66	-6.408551	4.4088473	0.024368852	-23.452408	-6.408812	4.408721	0.011634633	-23.805805	-2.866293	1.4478694	2.0353665	-11.57107	5.911339	0.7311764	87851.43046331406
154	-57.933334	27.85191	-8.0	-100.0	0.6333333	0.26666668	0.23333333	-14.0	0.0	-14.0	-14.0	57.566666	15.0	77	-6.4319777	4.427595	0.010622114	-23.36811	-6.431972	4.427508	-0.008829191	-24.113756	-2.8732147	1.436982	2.0922253	-13.19551	5.9357767	0.71927774	88333.6532087326
155	-58.033333	31.631718	-7.0	-100.0	0.53333336	0.33333334	0.33333334	-18.0	0.0	-18.0	-18.0	57.566666	19.0	12	-6.3993497	4.4208503	0.048942596	-23.55544	-6.399293	4.4209247	0.013519779	-23.764133	-2.9087663	1.423407	1.9892409	-11.406129	5.901099	0.71525294	88818.68438339233
156	-61.633335	29.852398	-7.0	-100.0	0.53333336	0.23333333	0.16666667	-100.0	0.0	-100.0	-100.0	61.166668	100.0	43	-6.3913856	4.40339	0.021438584	-23.17105	-6.3914866	4.4025865	0.0118981	-23.278055	-2.9054737	1.4250195	2.0917377	-11.122832	5.891261	0.7071576	89344.06826353073
