Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
77	-16.633333	17.096748	-5.0	-100.0	0.0	0.96666664	0.93333334	-5.0	0.0	-5.0	-5.0	15.633333	5.0	8	-5.639518	5.541694	-0.07395166	-26.410505	-5.6397824	5.541064	-0.045059696	-26.803476	-3.3586955	1.1326945	4.976153	-10.961249	4.978528	0.5398675	15907.104130983353
78	-16.966667	22.389706	-7.0	-100.0	0.0	0.93333334	0.93333334	-5.0	0.0	-5.0	-5.0	15.966666	5.0	10	-5.5751963	5.4576387	-0.0755584	-26.563457	-5.5748277	5.45537	-0.053606316	-27.102036	-3.376798	1.1185957	2.046978	-12.057023	4.9188123	0.5586457	16086.467606067657
79	-12.266666	5.2784677	-6.0	-24.0	0.0	1.0	0.96666664	-5.0	0.0	-5.0	-5.0	11.266666	5.0	12	-5.5297894	5.378555	-0.06387594	-26.553541	-5.5296445	5.376917	-0.05382116	-26.072868	-3.3699932	1.1120329	1.484848	-12.620596	4.8750753	0.5237347	16235.064643383026
80	-17.4	22.744375	-6.0	-100.0	0.0	0.93333334	0.9	-5.0	0.0	-5.0	-5.0	16.4	5.0	6	-5.546966	5.3352094	-0.06594493	-28.348156	-5.5472345	5.334473	-0.050442927	-27.887436	-3.3758388	1.1092792	1.7975731	-10.346855	4.8895187	0.5467717	16417.75261569023
81	-13.266666	16.673199	-6.0	-100.0	0.0	0.96666664	0.8666667	-100.0	0.0	-100.0	-100.0	12.266666	100.0	6	-5.48732	5.2810583	-0.06749345	-26.393616	-5.487072	5.2800546	-0.04185635	-25.890242	-3.381021	1.1101061	1.9097028	-10.218783	4.8303638	0.5376056	16593.139330625534
82	-20.066668	27.112032	-6.0	-100.0	0.0	0.9	0.8333333	-7.0	0.0	-7.0	-7.0	19.066668	7.0	6	-5.465005	5.2551384	-0.06760237	-26.875597	-5.465257	5.252727	-0.04603164	-27.880196	-3.4028416	1.0978826	1.5385628	-11.906943	4.8142138	0.55054086	16796.703607559204
83	-14.666667	16.591833	-6.0	-100.0	0.0	0.96666664	0.96666664	-35.0	0.0	-35.0	-35.0	13.666667	35.0	17	-5.5303636	5.3020163	-0.07156509	-31.566952	-5.5303555	5.3007555	-0.056480244	-29.165297	-3.420869	1.0872841	1.9804249	-11.246515	4.8933845	0.6014668	16965.54487967491
84	-16.3	10.415213	-7.0	-55.0	0.0	1.0	0.96666664	-6.0	0.0	-6.0	-6.0	15.3	6.0	15	-5.5547533	5.3431096	-0.07177672	-29.164999	-5.5547976	5.3422036	-0.03964834	-28.40414	-3.4460235	1.0689651	1.1170697	-11.392983	4.9128685	0.60239756	17139.424998521805
85	-14.066667	7.334545	-6.0	-34.0	0.0	1.0	0.93333334	-7.0	0.0	-7.0	-7.0	13.066667	7.0	22	-5.635122	5.4435015	-0.072619036	-28.023502	-5.6352773	5.443107	-0.056772232	-28.263954	-3.463224	1.0676244	1.3516111	-10.391004	5.0070257	0.611292	17301.268137454987
86	-22.4	22.168446	-7.0	-100.0	0.0	0.93333334	0.8666667	-7.0	0.0	-7.0	-7.0	21.4	7.0	33	-5.7762084	5.594422	-0.06878407	-26.583475	-5.7758827	5.592591	-0.047548108	-27.295395	-3.4688053	1.0692588	1.7871709	-12.230884	5.149692	0.6399008	17519.358582258224
87	-27.3	23.279676	-6.0	-100.0	0.0	0.93333334	0.8666667	-6.0	0.0	-6.0	-6.0	26.3	6.0	7	-5.8772125	5.7625594	-0.07476449	-25.180841	-5.8773165	5.7608337	-0.062504336	-25.070288	-3.4829342	1.056977	1.5778604	-10.692661	5.263652	0.7442915	17770.265384197235
88	-23.0	19.560163	-7.0	-100.0	0.0	0.96666664	0.93333334	-8.0	0.0	-8.0	-8.0	22.0	8.0	8	-5.99451	5.9585166	-0.07275527	-25.800734	-5.994654	5.9591546	-0.058774546	-26.882048	-3.4960258	1.0563396	2.4041634	-11.461032	5.385534	0.7765855	17991.43418765068
89	-41.1	33.35501	-7.0	-100.0	0.0	0.8	0.8	-12.0	0.0	-12.0	-12.0	40.1	12.0	85	-6.1935267	6.2071247	-0.07904818	-26.229465	-6.194177	6.205097	-0.084081106	-25.740799	-3.5148447	1.0477144	2.408681	-11.705177	5.599645	0.8506704	18339.04931998253
90	-56.133335	30.201252	-8.0	-100.0	0.0	0.8333333	0.76666665	-25.0	0.0	-25.0	-25.0	55.133335	25.0	27	-6.390497	6.4767547	-0.0787407	-25.34269	-6.390701	6.473846	-0.088006206	-25.69884	-3.5255518	1.0422295	1.5528994	-12.015418	5.797165	0.938062	18797.159298419952
91	-66.76667	35.293705	-8.0	-100.0	0.0	0.53333336	0.46666667	-100.0	0.0	-100.0	-100.0	65.76667	100.0	40	-6.5692983	6.7208943	-0.08659945	-27.093328	-6.5695767	6.718745	-0.09892735	-27.224154	-3.512852	1.053576	2.104116	-13.927576	5.978032	0.9771114	19345.046261787415
92	-79.933334	31.39526	-9.0	-100.0	0.0	0.36666667	0.33333334	-53.0	0.0	-53.0	-53.0	78.933334	53.0	99	-6.828445	6.9976845	-0.0922093	-28.530659	-6.828584	6.994587	-0.09820865	-27.634136	-3.524501	1.042218	2.2244244	-10.338309	6.260655	1.1504139	19973.213525533676
93	-83.433334	27.268644	-9.0	-100.0	0.0	0.33333334	0.26666668	-100.0	0.0	-100.0	-100.0	82.433334	100.0	99	-7.009214	7.204189	-0.092694916	-29.36178	-7.0089235	7.20215	-0.10270608	-28.875877	-3.5140243	1.0496042	1.8811407	-11.138199	6.433839	1.1375804	20637.15320444107
94	-84.2	26.327932	-11.0	-100.0	0.0	0.36666667	0.26666668	-100.0	0.0	-100.0	-100.0	83.2	100.0	99	-7.2241282	7.4390726	-0.103351474	-31.182522	-7.224035	7.4338846	-0.098344624	-30.726576	-3.5097928	1.0542313	3.4786777	-11.505276	6.6527143	1.2622185	21306.01597547531
95	-87.333336	24.504877	-11.0	-100.0	0.0	0.3	0.16666667	-61.0	0.0	-61.0	-61.0	86.333336	61.0	99	-7.3707232	7.664175	-0.10512421	-33.26708	-7.3712587	7.658652	-0.08987498	-32.8673	-3.4627779	1.0870706	2.2496881	-10.889909	6.799515	1.2522264	21989.016833782196
96	-89.86667	22.308046	-10.0	-100.0	0.0	0.23333333	0.16666667	-58.0	0.0	-58.0	-58.0	88.86667	58.0	57	-7.557851	7.858555	-0.10558745	-34.58581	-7.5577717	7.8585377	-0.09356372	-35.33885	-3.4466574	1.1036507	2.9214768	-12.01758	6.9948325	1.4913743	22692.79450559616
97	-81.1	31.024023	-7.0	-100.0	0.0	0.36666667	0.26666668	-48.0	0.0	-48.0	-48.0	80.1	48.0	75	-7.689316	8.0099945	-0.10222877	-36.51484	-7.688349	8.004697	-0.09047277	-36.20883	-3.4700317	1.0955603	2.3823023	-11.022191	7.125328	1.6237545	23327.496099472046
98	-88.1	23.441204	-9.0	-100.0	0.0	0.26666668	0.2	-48.0	0.0	-48.0	-48.0	87.1	48.0	43	-7.801268	8.117896	-0.10557107	-36.88301	-7.802694	8.115216	-0.08960167	-36.663437	-3.4338298	1.121673	2.7647052	-10.756989	7.2228937	1.4515911	24017.95605492592
99	-77.03333	31.103573	-7.0	-100.0	0.0	0.5	0.4	-100.0	0.0	-100.0	-100.0	76.03333	100.0	59	-7.907693	8.199963	-0.10815019	-37.98873	-7.907897	8.199045	-0.07789742	-38.689804	-3.4569237	1.1031822	2.8879657	-10.201796	7.3631234	1.6644729	24638.402981042862
100	-83.46667	25.92005	-14.0	-100.0	0.0	0.33333334	0.23333333	-48.0	0.0	-48.0	-48.0	82.46667	48.0	99	-8.029145	8.329134	-0.11916433	-39.530766	-8.029161	8.328605	-0.10761609	-40.26309	-3.4127295	1.1256577	3.1679645	-12.220306	7.470848	1.6507791	25291.959156274796
101	-85.63333	30.563032	-8.0	-100.0	0.0	0.26666668	0.23333333	-70.0	0.0	-70.0	-70.0	84.63333	70.0	81	-8.110519	8.397916	-0.1262514	-39.90072	-8.110925	8.398303	-0.088489085	-41.044365	-3.4154017	1.1309913	2.7480187	-10.436316	7.5598836	1.6585774	25966.88654732704
102	-91.86667	19.010057	-19.0	-100.0	0.0	0.2	0.0	-45.0	0.0	-45.0	-45.0	90.86667	45.0	99	-8.196412	8.4724455	-0.12032059	-41.484516	-8.195532	8.465479	-0.098062165	-41.52672	-3.422873	1.1266809	2.289115	-10.752498	7.6569257	1.8875505	26680.232095003128
103	-92.03333	20.123755	-9.0	-100.0	0.0	0.2	0.1	-59.0	0.0	-59.0	-59.0	91.03333	59.0	99	-8.210281	8.538556	-0.11669806	-45.02204	-8.210623	8.536408	-0.110457	-42.975876	-3.3575404	1.193251	3.7625113	-13.42366	7.645612	1.903868	27397.54095697403
104	-88.36667	23.996504	-14.0	-100.0	0.0	0.3	0.16666667	-100.0	0.0	-100.0	-100.0	87.36667	100.0	16	-8.200847	8.5887785	-0.13085653	-43.797764	-8.201214	8.585951	-0.11054919	-45.355938	-3.352854	1.1983968	2.8318586	-10.832802	7.618833	1.7687138	28096.256959676743
105	-87.833336	24.653711	-9.0	-100.0	0.0	0.26666668	0.16666667	-62.0	0.0	-62.0	-62.0	86.833336	62.0	99	-8.174169	8.651858	-0.13996325	-45.739853	-8.17492	8.644895	-0.10591925	-46.0249	-3.334906	1.2130107	3.1084132	-11.078988	7.5738664	1.5437598	28786.349999666214
106	-83.9	28.113281	-9.0	-100.0	0.0	0.3	0.1	-100.0	0.0	-100.0	-100.0	82.9	100.0	69	-8.126373	8.667346	-0.14498907	-44.51666	-8.12517	8.664205	-0.10272636	-45.0368	-3.3555734	1.19223	4.0928917	-11.9592495	7.5316014	1.7013949	29455.905908823013
107	-88.4	27.186518	-8.0	-100.0	0.0	0.2	0.13333334	-100.0	0.0	-100.0	-100.0	87.4	100.0	99	-8.088482	8.6777	-0.13068938	-46.620968	-8.088734	8.675964	-0.10752853	-45.992283	-3.3169203	1.2219449	3.9531965	-11.1157875	7.4715257	1.6975577	30151.444563627243
108	-90.13333	25.143234	-8.0	-100.0	0.0	0.2	0.1	-100.0	0.0	-100.0	-100.0	89.13333	100.0	36	-8.010352	8.708939	-0.13715291	-46.732475	-8.009416	8.703888	-0.109223306	-47.862423	-3.3397708	1.199761	4.956073	-10.666821	7.3792205	1.5491288	30862.60688328743
109	-86.5	29.364094	-7.0	-100.0	0.0	0.26666668	0.13333334	-100.0	0.0	-100.0	-100.0	85.5	100.0	99	-8.031572	8.704825	-0.1332151	-48.678947	-8.032497	8.70291	-0.105431765	-48.407692	-3.3743842	1.1746632	4.9357967	-12.495235	7.411337	1.4378533	31549.91991710663
110	-83.6	28.249603	-7.0	-100.0	0.0	0.3	0.26666668	-78.0	0.0	-78.0	-78.0	82.6	78.0	99	-7.9559913	8.662066	-0.13307357	-48.228767	-7.955957	8.66711	-0.09874357	-48.8301	-3.3882494	1.17071	4.9462895	-12.013828	7.3373456	1.487269	32211.63369822502
111	-83.63333	29.55614	-8.0	-100.0	0.0	0.26666668	0.26666668	-54.0	0.0	-54.0	-54.0	82.63333	54.0	99	-7.9378915	8.618003	-0.14063947	-47.09129	-7.938535	8.614766	-0.11520477	-47.499664	-3.3771317	1.1800879	3.9797783	-12.536588	7.3190975	1.4100875	32866.79874777794
112	-73.9	34.492855	-8.0	-100.0	0.0	0.46666667	0.33333334	-87.0	0.0	-87.0	-87.0	72.9	87.0	58	-7.9370255	8.586043	-0.1446538	-44.733562	-7.93659	8.587985	-0.09443767	-44.494293	-3.34617	1.2029865	4.17906	-11.471901	7.28596	1.0935268	33460.032369852066
113	-74.666664	30.819185	-9.0	-100.0	0.0	0.5	0.4	-93.0	0.0	-93.0	-93.0	73.666664	93.0	99	-7.900446	8.479913	-0.13890614	-42.983982	-7.8999267	8.476651	-0.10650324	-45.48822	-3.384154	1.1695014	4.5691686	-12.523348	7.264181	1.1415145	34059.82829618454
114	-90.13333	21.987473	-9.0	-100.0	0.0	0.26666668	0.13333334	-100.0	0.0	-100.0	-100.0	89.13333	100.0	99	-7.86327	8.455271	-0.13913183	-41.864864	-7.86347	8.452393	-0.100014865	-41.333797	-3.3577063	1.1929592	4.2597165	-10.9219	7.233001	1.2274146	34762.916088581085
115	-81.86667	30.185797	-8.0	-100.0	0.0	0.3	0.26666668	-100.0	0.0	-100.0	-100.0	80.86667	100.0	99	-7.842072	8.47261	-0.12648699	-39.42594	-7.8411403	8.467475	-0.110172346	-40.74466	-3.3904378	1.1622449	4.7085285	-11.064124	7.200647	1.1357428	35417.20162463188
116	-91.933334	21.705505	-8.0	-100.0	0.0	0.13333334	0.1	-19.0	0.0	-19.0	-19.0	90.933334	19.0	99	-7.859305	8.470902	-0.122501545	-39.8723	-7.859815	8.4663105	-0.09944433	-39.224827	-3.3694894	1.1771458	4.6907883	-11.16284	7.201813	0.9888802	36120.6112613678
117	-91.333336	23.461079	-9.0	-100.0	0.0	0.13333334	0.1	-100.0	0.0	-100.0	-100.0	90.333336	100.0	99	-7.807934	8.427867	-0.119732976	-41.02083	-7.80864	8.427077	-0.100922644	-39.84957	-3.411882	1.1446941	4.514229	-11.077294	7.180183	1.1321343	36830.156859874725
118	-95.13333	16.439249	-19.0	-100.0	0.0	0.1	0.06666667	-100.0	0.0	-100.0	-100.0	94.13333	100.0	99	-7.8156114	8.412123	-0.12332242	-40.636124	-7.8158917	8.415565	-0.09609009	-39.29081	-3.3859925	1.1663597	2.809197	-11.115548	7.158188	1.0027609	37571.385696172714
119	-89.73333	24.298056	-10.0	-100.0	0.0	0.16666667	0.16666667	-73.0	0.0	-73.0	-73.0	88.73333	73.0	99	-7.8026905	8.391889	-0.1265458	-40.443363	-7.802116	8.388534	-0.0899529	-39.418106	-3.3861437	1.1627643	3.415616	-11.198393	7.1521063	1.0448833	38268.99315714836
120	-94.46667	20.806623	-9.0	-100.0	0.0	0.06666667	0.06666667	-100.0	0.0	-100.0	-100.0	93.46667	100.0	99	-7.8133025	8.398397	-0.13153659	-38.727646	-7.8138695	8.395126	-0.08833675	-39.056683	-3.4009433	1.1502153	4.5131845	-11.89577	7.1749477	1.0778301	39004.01137948036
121	-92.0	17.88668	-41.0	-100.0	0.0	0.2	0.13333334	-59.0	0.0	-59.0	-59.0	91.0	59.0	76	-7.8320875	8.410376	-0.12152561	-39.496387	-7.8320966	8.407781	-0.074735865	-39.290253	-3.3657746	1.1776665	3.3497334	-11.094259	7.1547413	0.8157125	39714.18228459358
122	-85.63333	27.847778	-9.0	-100.0	0.0	0.23333333	0.2	-100.0	0.0	-100.0	-100.0	84.63333	100.0	99	-7.842663	8.413833	-0.1224775	-38.406906	-7.8436694	8.419493	-0.07598694	-38.19368	-3.375683	1.1704818	3.4578404	-10.318976	7.190342	0.9567507	40387.41511511803
123	-88.1	25.415676	-8.0	-100.0	0.0	0.26666668	0.16666667	-100.0	0.0	-100.0	-100.0	87.1	100.0	99	-7.8580265	8.422167	-0.119602785	-39.12854	-7.8568463	8.422468	-0.07604399	-38.219906	-3.4066243	1.15465	3.98526	-11.951686	7.208882	1.0064783	41078.45009851456
124	-98.433334	7.898031	-56.0	-100.0	0.0	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	97.433334	100.0	99	-7.804519	8.363703	-0.12247217	-38.400196	-7.8046117	8.361656	-0.07691684	-38.573963	-3.3987837	1.1537457	3.6191468	-10.677314	7.1453223	0.92671365	41843.50479388237
125	-81.36667	33.850143	-7.0	-100.0	0.0	0.26666668	0.23333333	-100.0	0.0	-100.0	-100.0	80.36667	100.0	99	-7.822871	8.373262	-0.118268564	-38.779022	-7.821796	8.366719	-0.07614289	-37.90112	-3.3891208	1.1667699	3.131979	-11.109852	7.1640673	0.90655804	42489.81313419342
126	-85.13333	26.452139	-10.0	-100.0	0.0	0.3	0.13333334	-100.0	0.0	-100.0	-100.0	84.13333	100.0	99	-7.810701	8.357655	-0.11565229	-39.164646	-7.811062	8.360397	-0.08364427	-37.902233	-3.377268	1.1699165	3.0860448	-11.166643	7.13701	0.82732064	43157.89665102959
127	-89.73333	24.680536	-9.0	-100.0	0.0	0.16666667	0.13333334	-100.0	0.0	-100.0	-100.0	88.73333	100.0	99	-7.8220615	8.3181715	-0.11404276	-37.64626	-7.8218107	8.317066	-0.07605538	-38.136826	-3.3893695	1.1623361	4.369375	-12.566608	7.168306	0.9053955	43857.229279756546
128	-85.4	30.143658	-8.0	-100.0	0.0	0.26666668	0.2	-100.0	0.0	-100.0	-100.0	84.4	100.0	99	-7.734479	8.308502	-0.13575351	-37.90742	-7.7348585	8.307278	-0.09856962	-37.554657	-3.4011424	1.1638128	3.0468025	-10.923894	7.0689573	0.82276905	44529.452040433884
129	-85.53333	27.455095	-9.0	-100.0	0.0	0.26666668	0.16666667	-100.0	0.0	-100.0	-100.0	84.53333	100.0	99	-7.790515	8.3174715	-0.13258678	-37.91611	-7.7905955	8.315414	-0.0801235	-36.700073	-3.4049292	1.1596326	2.9799404	-9.821112	7.139381	0.9436209	45204.459620952606
130	-80.13333	35.607803	-7.0	-100.0	0.0	0.3	0.2	-100.0	0.0	-100.0	-100.0	79.13333	100.0	99	-7.7805624	8.360661	-0.12515114	-38.290894	-7.779839	8.356756	-0.09088071	-37.76141	-3.3777375	1.1733292	3.50589	-11.052095	7.115703	0.87262464	45842.200597286224
131	-91.73333	22.485453	-9.0	-100.0	0.0	0.16666667	0.1	-100.0	0.0	-100.0	-100.0	90.73333	100.0	99	-7.8035483	8.372237	-0.11689016	-38.760204	-7.803415	8.372455	-0.100293055	-37.619625	-3.3631763	1.1836469	5.067392	-11.217096	7.1209064	0.8263189	46562.29830288887
132	-90.566666	20.099228	-25.0	-100.0	0.0	0.2	0.13333334	-100.0	0.0	-100.0	-100.0	89.566666	100.0	99	-7.7185645	8.3519745	-0.112573534	-37.617134	-7.7182226	8.350971	-0.08551943	-39.31051	-3.3300188	1.2056808	3.1187239	-11.209028	7.0229263	0.778343	47267.470326423645
133	-89.46667	25.075531	-9.0	-100.0	0.0	0.16666667	0.1	-100.0	0.0	-100.0	-100.0	88.46667	100.0	99	-7.7360377	8.318016	-0.11167675	-38.98143	-7.736677	8.315959	-0.07953864	-37.85924	-3.3866615	1.1612289	2.9221373	-13.499964	7.0632567	0.9497579	47960.630947589874
134	-94.9	17.09649	-25.0	-100.0	0.0	0.1	0.06666667	-100.0	0.0	-100.0	-100.0	93.9	100.0	99	-7.7468743	8.327088	-0.12270115	-38.30443	-7.7461123	8.328127	-0.08703971	-38.128967	-3.358288	1.1907364	4.8722	-10.763117	7.0638275	0.8344246	48698.81210517883
135	-96.23333	12.669343	-42.0	-100.0	0.0	0.1	0.0	-65.0	0.0	-65.0	-65.0	95.23333	65.0	99	-7.737178	8.324521	-0.12949036	-38.871387	-7.7374406	8.324247	-0.08847614	-37.86245	-3.3721688	1.1798803	3.288093	-10.546012	7.0524526	0.7769177	49444.58339262009
136	-86.933334	26.871218	-10.0	-100.0	0.0	0.23333333	0.1	-100.0	0.0	-100.0	-100.0	85.933334	100.0	99	-7.7568016	8.32615	-0.121488854	-38.91518	-7.7570305	8.324784	-0.07841046	-38.21979	-3.3643396	1.1815021	3.8349934	-11.102778	7.069458	0.77277845	50133.32520079613
137	-85.8	29.873514	-6.0	-100.0	0.0	0.2	0.2	-100.0	0.0	-100.0	-100.0	84.8	100.0	99	-7.7236614	8.283818	-0.11922453	-40.214912	-7.7239013	8.285319	-0.06938276	-38.616867	-3.346894	1.1975046	2.6596928	-12.076845	7.031748	0.70607495	50807.80509471893
138	-92.3	19.176636	-22.0	-100.0	0.0	0.16666667	0.13333334	-65.0	0.0	-65.0	-65.0	91.3	65.0	99	-7.7336106	8.29431	-0.12520172	-36.784798	-7.7324204	8.291689	-0.08061613	-37.24198	-3.3859563	1.173917	3.5818548	-10.561818	7.0575976	0.81628853	51523.806985378265
139	-90.8	18.847456	-38.0	-100.0	0.0	0.26666668	0.13333334	-100.0	0.0	-100.0	-100.0	89.8	100.0	99	-7.674107	8.241259	-0.12824145	-36.890022	-7.6752386	8.244194	-0.075370684	-35.99856	-3.3844264	1.1692551	2.5367956	-11.999651	6.9792643	0.69419706	52234.96735620499
140	-88.833336	26.7134	-10.0	-100.0	0.0	0.16666667	0.13333334	-100.0	0.0	-100.0	-100.0	87.833336	100.0	99	-7.685599	8.245273	-0.11672281	-36.585175	-7.685866	8.2449665	-0.06700452	-36.177277	-3.3697407	1.1766552	2.6440053	-11.813581	6.992543	0.7163216	52933.05421566963
141	-88.166664	25.829031	-15.0	-100.0	0.0	0.23333333	0.16666667	-100.0	0.0	-100.0	-100.0	87.166664	100.0	99	-7.6781616	8.239451	-0.116624326	-37.198044	-7.6779404	8.23733	-0.06979169	-36.199364	-3.3925314	1.1597941	2.0814366	-10.3543215	6.998173	0.73648334	53617.871262550354
142	-92.3	23.14181	-8.0	-100.0	0.0	0.16666667	0.06666667	-100.0	0.0	-100.0	-100.0	91.3	100.0	99	-7.67616	8.218126	-0.119704634	-35.741173	-7.675809	8.220215	-0.07911602	-36.36999	-3.383322	1.1673161	4.9623623	-10.727926	6.975884	0.6561234	54335.32855129242
143	-86.03333	29.110691	-9.0	-100.0	0.0	0.23333333	0.16666667	-100.0	0.0	-100.0	-100.0	85.03333	100.0	99	-7.711269	8.235851	-0.12407628	-36.933815	-7.711223	8.236528	-0.07041162	-36.5862	-3.3736916	1.1831472	3.7904596	-11.160669	7.017796	0.6840521	55014.11262512207
144	-76.73333	34.752396	-8.0	-100.0	0.0	0.33333334	0.23333333	-100.0	0.0	-100.0	-100.0	75.73333	100.0	99	-7.6860733	8.229429	-0.12140897	-36.235954	-7.685586	8.226766	-0.06678237	-35.330624	-3.3686254	1.1749431	3.556562	-11.170124	6.995526	0.7144234	55629.395149707794
145	-91.03333	26.420298	-8.0	-100.0	0.0	0.13333334	0.1	-100.0	0.0	-100.0	-100.0	90.03333	100.0	99	-7.683974	8.238446	-0.12086043	-36.20103	-7.684536	8.237727	-0.06337696	-35.869324	-3.3651283	1.1839434	3.653511	-11.500946	6.981473	0.6118818	56331.683064222336
146	-84.73333	30.828484	-7.0	-100.0	0.0	0.23333333	0.16666667	-100.0	0.0	-100.0	-100.0	83.73333	100.0	99	-7.6500554	8.241516	-0.115307376	-36.494267	-7.649817	8.2414665	-0.060618386	-37.308365	-3.375403	1.1746478	2.6244936	-10.700381	6.96611	0.76193166	56993.68022584915
147	-87.86667	26.54648	-10.0	-100.0	0.0	0.2	0.16666667	-100.0	0.0	-100.0	-100.0	86.86667	100.0	55	-7.591818	8.233052	-0.11995213	-36.29222	-7.591306	8.233398	-0.057858005	-36.347347	-3.3716393	1.181376	4.224968	-10.793633	6.891393	0.64314073	57675.486649513245
148	-82.13333	32.237385	-8.0	-100.0	0.0	0.3	0.13333334	-100.0	0.0	-100.0	-100.0	81.13333	100.0	36	-7.6426344	8.228248	-0.11296554	-36.263355	-7.6428375	8.22905	-0.070882276	-35.708168	-3.3772511	1.1766593	3.5125504	-11.080229	6.9440284	0.6148845	58324.1166536808
149	-94.63333	19.222351	-8.0	-100.0	0.0	0.1	0.06666667	-100.0	0.0	-100.0	-100.0	93.63333	100.0	99	-7.6608644	8.238338	-0.12355445	-36.21427	-7.6604004	8.235698	-0.07618822	-35.45337	-3.394113	1.162344	3.9655128	-10.179539	6.9593377	0.66918814	59046.1760122776
150	-88.3	26.261698	-10.0	-100.0	0.0	0.2	0.16666667	-100.0	0.0	-100.0	-100.0	87.3	100.0	59	-7.6615624	8.229773	-0.10373244	-34.966194	-7.6616006	8.227718	-0.0674164	-35.683598	-3.3651795	1.185224	3.5288768	-10.778102	6.956465	0.5596293	59738.0367500782
151	-96.3	16.603516	-9.0	-100.0	0.0	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	95.3	100.0	99	-7.646436	8.219322	-0.115650326	-35.191223	-7.6462035	8.222083	-0.065892905	-35.44825	-3.3788342	1.1781635	2.2500615	-10.951967	6.9478655	0.67307925	60487.38609337807
152	-89.23333	27.766506	-8.0	-100.0	0.0	0.16666667	0.16666667	-100.0	0.0	-100.0	-100.0	88.23333	100.0	8	-7.640467	8.24109	-0.10695292	-35.4652	-7.640419	8.23863	-0.07125093	-34.64929	-3.3786218	1.1725569	3.1033006	-11.209154	6.9329233	0.6180126	61179.89105343819
153	-95.0	16.089334	-24.0	-100.0	0.0	0.1	0.033333335	-100.0	0.0	-100.0	-100.0	94.0	100.0	99	-7.634972	8.260943	-0.10938276	-35.496696	-7.635011	8.259895	-0.047097176	-35.2652	-3.375951	1.1748586	2.294293	-11.059731	6.936261	0.6786807	61920.771263837814
154	-95.166664	14.1399765	-36.0	-100.0	0.0	0.13333334	0.033333335	-100.0	0.0	-100.0	-100.0	94.166664	100.0	99	-7.6346736	8.242248	-0.1089261	-35.85313	-7.63426	8.241514	-0.06082484	-35.500446	-3.3777523	1.1780405	2.2771873	-10.869393	6.9294596	0.5829377	62660.284692287445
155	-98.333336	6.7593546	-63.0	-100.0	0.0	0.1	0.0	-100.0	0.0	-100.0	-100.0	97.333336	100.0	99	-7.6158543	8.228041	-0.112605035	-36.740593	-7.6156282	8.227599	-0.082813635	-35.99557	-3.3841329	1.1658332	3.1611066	-11.844849	6.92361	0.7426775	63426.63275408745
156	-88.73333	26.135458	-9.0	-100.0	0.0	0.23333333	0.13333334	-100.0	0.0	-100.0	-100.0	87.73333	100.0	99	-7.617183	8.212458	-0.11112115	-34.860546	-7.616349	8.211847	-0.07875587	-35.152897	-3.3752499	1.1763176	3.3987608	-12.205589	6.907702	0.58320326	64121.546463251114
157	-94.0	21.713284	-8.0	-100.0	0.0	0.1	0.033333335	-100.0	0.0	-100.0	-100.0	93.0	100.0	99	-7.6073985	8.186219	-0.10556993	-35.123146	-7.6075706	8.18497	-0.074965626	-35.125362	-3.369638	1.1711495	3.1308527	-12.48542	6.8945866	0.61273307	64849.11790680885
158	-98.0	7.4877677	-69.0	-100.0	0.0	0.06666667	0.033333335	-100.0	0.0	-100.0	-100.0	97.0	100.0	99	-7.590264	8.150225	-0.106567204	-35.04447	-7.5902734	8.150802	-0.058639556	-34.897186	-3.3750265	1.1801916	3.33008	-11.70142	6.8800855	0.6118649	65601.95277905464
159	-94.63333	17.096748	-32.0	-100.0	0.0	0.1	0.1	-100.0	0.0	-100.0	-100.0	93.63333	100.0	99	-7.573514	8.112562	-0.11817898	-35.66154	-7.573301	8.111087	-0.058465302	-34.471897	-3.387133	1.1724832	3.2500272	-11.675827	6.861797	0.5799087	66333.95248365402
160	-84.26667	28.51775	-9.0	-100.0	0.0	0.26666668	0.23333333	-100.0	0.0	-100.0	-100.0	83.26667	100.0	99	-7.5623746	8.074018	-0.12282793	-34.96563	-7.561984	8.075587	-0.05072385	-33.655537	-3.383728	1.1693984	2.9598584	-12.260589	6.8632846	0.65822166	66999.33506774902
161	-87.4	28.806942	-7.0	-100.0	0.0	0.16666667	0.13333334	-100.0	0.0	-100.0	-100.0	86.4	100.0	99	-7.5490184	8.078587	-0.12806842	-34.203384	-7.5499225	8.075928	-0.053254902	-33.26303	-3.3575404	1.1876214	3.010354	-11.538107	6.8230205	0.5747715	67686.81682181358
162	-100.0	0.0	-100.0	-100.0	0.0	0.0	0.0	-100.0	0.0	-100.0	-100.0	99.0	100.0	99	-7.5298624	8.036152	-0.12884821	-33.966167	-7.5297494	8.036563	-0.04638633	-34.874386	-3.360951	1.1849345	4.125587	-10.557531	6.8056655	0.56875896	68455.56544518471
