Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
82	-84.0	20.466232	-36.0	-100.0	0.46666667	0.0	0.0	-100.0	0.0	-100.0	-100.0	83.46667	100.0	99	-6.4547305	4.946562	-0.049997397	-29.175316	-6.4545555	4.946655	-0.040170103	-29.076302	-3.2114058	1.2213385	0.9899893	-12.25167	5.8425064	0.5053505	60066.46702980995
83	-85.333336	23.522093	-11.0	-100.0	0.23333333	0.16666667	0.0	-100.0	0.0	-100.0	-100.0	84.566666	100.0	82	-6.4032083	4.8808646	-0.0518571	-28.642778	-6.40285	4.8809724	-0.04853633	-28.546295	-3.2213225	1.222106	0.7042341	-14.554083	5.79628	0.51859915	60759.533279657364
84	-83.13333	22.510344	-9.0	-100.0	0.4	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	82.53333	100.0	64	-6.3881702	4.863898	-0.06125541	-29.275356	-6.3885093	4.863385	-0.05533217	-29.191208	-3.2077165	1.219806	0.79230213	-11.15144	5.7836547	0.5156401	61437.83834242821
85	-84.066666	23.556929	-8.0	-100.0	0.26666668	0.16666667	0.0	-22.0	0.0	-22.0	-22.0	83.333336	23.0	99	-6.3808517	4.845687	-0.05577966	-29.285315	-6.3805685	4.8461704	-0.056231942	-29.108517	-3.2207572	1.2187021	0.9376478	-11.721383	5.776956	0.52794576	62102.16347312927
86	-87.3	19.908373	-41.0	-100.0	0.33333334	0.033333335	0.0	-22.0	0.0	-22.0	-22.0	86.63333	23.0	99	-6.3944244	4.847943	-0.05473902	-29.755087	-6.3947635	4.8481946	-0.046588793	-29.505865	-3.1891315	1.2338139	0.8894119	-10.977187	5.7900496	0.52909523	62790.24245786667
87	-76.26667	24.21285	-9.0	-100.0	0.5	0.1	0.0	-41.0	0.0	-41.0	-41.0	75.76667	42.0	8	-6.351075	4.80347	-0.04737691	-28.875402	-6.351294	4.8028913	-0.047688305	-28.700203	-3.1964068	1.2313138	1.2720852	-11.237286	5.7541904	0.528539	63407.23466229439
88	-82.26667	21.083853	-38.0	-100.0	0.36666667	0.1	0.0	-51.0	0.0	-51.0	-51.0	81.63333	52.0	99	-6.374106	4.806706	-0.049227104	-28.081444	-6.3739867	4.8067822	-0.048095092	-27.969603	-3.2170947	1.218079	0.8673172	-10.903055	5.78174	0.54545766	64067.04412817955
89	-83.3	21.489765	-31.0	-100.0	0.36666667	0.06666667	0.0	-41.0	0.0	-41.0	-41.0	82.666664	42.0	99	-6.3727374	4.7752156	-0.049246043	-27.934715	-6.372785	4.7750783	-0.045689233	-28.2358	-3.197021	1.2284427	1.195507	-11.374498	5.7788515	0.54401314	64732.35332989693
90	-82.2	20.994284	-35.0	-100.0	0.43333334	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	81.63333	100.0	41	-6.3682375	4.7621818	-0.051678576	-27.466022	-6.3682065	4.762742	-0.04371561	-27.406483	-3.1859138	1.2355531	0.76584387	-11.526118	5.776622	0.5438191	65404.683961868286
91	-78.7	25.653004	-9.0	-100.0	0.4	0.06666667	0.0	-37.0	0.0	-37.0	-37.0	78.1	38.0	51	-6.3519354	4.7573857	-0.05451556	-27.32539	-6.3519754	4.75706	-0.043004036	-27.456768	-3.1884315	1.2365332	0.73181057	-11.626009	5.764411	0.55019915	66037.0115866661
92	-86.833336	20.248594	-28.0	-100.0	0.36666667	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	86.2	100.0	99	-6.362163	4.724804	-0.052358158	-27.341604	-6.3620353	4.725518	-0.04480444	-27.475498	-3.1720064	1.2473465	0.9897766	-11.25671	5.770135	0.5484281	66740.34794211388
93	-82.13333	22.210707	-35.0	-100.0	0.33333334	0.1	0.033333335	-17.0	0.0	-17.0	-17.0	81.46667	18.0	99	-6.3451457	4.700099	-0.057461455	-28.099138	-6.3452787	4.700272	-0.040464547	-27.760904	-3.1770456	1.2488977	1.1474657	-11.285905	5.757706	0.5527349	67394.02976584435
94	-82.166664	25.162249	-8.0	-100.0	0.36666667	0.1	0.0	-86.0	0.0	-86.0	-86.0	81.53333	87.0	96	-6.3535976	4.6823215	-0.051370006	-27.221752	-6.3533535	4.682902	-0.048407868	-27.471571	-3.170299	1.2452571	0.75913715	-11.209428	5.771809	0.554427	68061.67847299576
95	-78.833336	23.199259	-21.0	-100.0	0.53333336	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	78.36667	100.0	95	-6.345499	4.6630487	-0.05336126	-27.905602	-6.3455133	4.6627913	-0.04801488	-27.490751	-3.1770751	1.248541	0.91386795	-11.68496	5.7698846	0.57671076	68713.3713696003
96	-88.8	19.391407	-42.0	-100.0	0.33333334	0.0	0.0	-100.0	0.0	-100.0	-100.0	88.13333	100.0	96	-6.352776	4.640811	-0.046647202	-26.986822	-6.352614	4.6408353	-0.047480464	-26.95028	-3.1819737	1.2396683	0.8841872	-11.932415	5.7788663	0.5827153	69429.62986445427
97	-82.166664	25.029425	-27.0	-100.0	0.3	0.06666667	0.0	-18.0	0.0	-18.0	-18.0	81.46667	19.0	99	-6.3437905	4.627742	-0.050298333	-26.96602	-6.3439336	4.627881	-0.047345	-26.876024	-3.1677868	1.2524958	1.0920863	-11.658813	5.7737417	0.5825821	70081.36966562271
98	-86.433334	18.505285	-46.0	-100.0	0.43333334	0.0	0.0	-100.0	0.0	-100.0	-100.0	85.86667	100.0	99	-6.3401227	4.590016	-0.04161914	-26.817661	-6.340097	4.590843	-0.044940736	-26.969217	-3.1461918	1.261772	1.1215286	-12.20659	5.769467	0.58580136	70784.61127591133
99	-88.23333	16.471558	-50.0	-100.0	0.4	0.06666667	0.033333335	-13.0	0.0	-13.0	-13.0	87.63333	14.0	83	-6.3326235	4.6387153	-0.03009024	-27.052992	-6.3324876	4.639538	-0.032496974	-26.925198	-3.1409366	1.2657043	1.2187004	-10.7469225	5.76121	0.58981985	71477.72902321815
100	-77.066666	25.484549	-23.0	-100.0	0.46666667	0.13333334	0.0	-100.0	0.0	-100.0	-100.0	76.53333	100.0	30	-6.331343	4.612068	-0.038673963	-26.640652	-6.3313503	4.6111956	-0.03589238	-26.701681	-3.1285517	1.2647585	1.1776614	-10.820346	5.7649817	0.59526265	72115.68492865562
101	-81.53333	19.897627	-45.0	-100.0	0.46666667	0.06666667	0.0	-51.0	0.0	-51.0	-51.0	81.0	52.0	51	-6.315318	4.577021	-0.03979084	-26.95235	-6.3155837	4.576792	-0.022380251	-26.928408	-3.1139684	1.2839657	1.0558252	-11.2134695	5.7463455	0.5891735	72771.47657489777
102	-83.03333	21.772282	-7.0	-100.0	0.46666667	0.1	0.0	-48.0	0.0	-48.0	-48.0	82.5	49.0	99	-6.344806	4.596694	-0.03257651	-26.669493	-6.345033	4.5969396	-0.02604007	-26.67027	-3.1249027	1.2800907	1.2739916	-12.661975	5.777797	0.5941463	73437.63914465904
103	-81.066666	22.279936	-38.0	-100.0	0.43333334	0.06666667	0.0	-13.0	0.0	-13.0	-13.0	80.5	14.0	38	-6.3210797	4.605076	-0.021674696	-27.460377	-6.3211446	4.604871	-0.039806798	-27.291536	-3.0989835	1.2876816	1.6083641	-12.319331	5.7546363	0.60674447	74082.35411286354
104	-81.23333	20.308754	-41.0	-100.0	0.46666667	0.1	0.0	-29.0	0.0	-29.0	-29.0	80.7	30.0	64	-6.307706	4.571225	-0.036754027	-27.944096	-6.3075404	4.5714684	-0.024843257	-27.43131	-3.0983953	1.2951814	1.0133653	-13.275295	5.7441826	0.59940964	74730.6882944107
105	-83.333336	22.679407	-29.0	-100.0	0.36666667	0.06666667	0.0	-26.0	0.0	-26.0	-26.0	82.7	27.0	99	-6.292436	4.5703025	-0.0354766	-27.579891	-6.2925158	4.5700464	-0.02733403	-27.53763	-3.1013708	1.2867788	1.4143467	-11.771639	5.734437	0.6195895	75392.62764573097
106	-83.53333	21.487568	-35.0	-100.0	0.36666667	0.06666667	0.0	-58.0	0.0	-58.0	-58.0	82.9	58.0	92	-6.2979474	4.533048	-0.04197336	-26.87344	-6.297792	4.533092	-0.03243444	-27.5918	-3.075712	1.3145508	1.0441294	-11.754259	5.7364054	0.6180791	76063.62225079536
107	-81.13333	21.209642	-31.0	-100.0	0.5	0.033333335	0.0	-46.0	0.0	-46.0	-46.0	80.63333	47.0	99	-6.2974553	4.5227375	-0.043039866	-26.597982	-6.297832	4.522829	-0.028976548	-27.651424	-3.1159728	1.2796258	1.0583177	-12.507257	5.7463984	0.62927043	76715.894790411
108	-88.5	18.557568	-41.0	-100.0	0.26666668	0.13333334	0.0	-100.0	0.0	-100.0	-100.0	87.76667	100.0	99	-6.2729554	4.4944105	-0.035384756	-27.507996	-6.2729616	4.494795	-0.0035095066	-27.184525	-3.084464	1.2994179	1.6736517	-11.0879135	5.720012	0.63965493	77430.4113433361
109	-78.7	21.599615	-37.0	-100.0	0.5	0.1	0.0	-100.0	0.0	-100.0	-100.0	78.2	100.0	46	-6.276211	4.4863453	-0.034531523	-26.652897	-6.2761593	4.486347	-0.013498262	-27.361526	-3.0735245	1.3160098	1.308783	-11.86447	5.723257	0.6299722	78075.8638355732
110	-83.3	19.30138	-36.0	-100.0	0.5	0.033333335	0.0	-36.0	0.0	-36.0	-36.0	82.8	37.0	99	-6.309492	4.4835377	-0.029984336	-26.15651	-6.3098283	4.483465	-0.016661525	-26.71406	-3.0848763	1.3033383	1.142106	-10.7456665	5.7586303	0.63614136	78741.17630457878
111	-82.8	22.41339	-27.0	-100.0	0.46666667	0.0	0.0	-7.0	0.0	-7.0	-7.0	82.26667	7.0	52	-6.3207774	4.4620047	-0.031036936	-26.032833	-6.3208604	4.462794	-0.01306989	-26.792658	-3.090796	1.3054736	1.4046717	-12.7349	5.771469	0.6465742	79395.43120121956
112	-73.36667	27.882473	-7.0	-100.0	0.53333336	0.13333334	0.0	-78.0	0.0	-78.0	-78.0	72.9	79.0	73	-6.307649	4.4648376	-0.032436438	-26.2477	-6.3075185	4.464777	-0.027980871	-25.566929	-3.057851	1.3290578	1.4784431	-10.946371	5.7600603	0.6535082	79999.81797170639
113	-78.5	23.204525	-32.0	-100.0	0.6333333	0.0	0.0	-18.0	0.0	-18.0	-18.0	78.13333	19.0	50	-6.3304024	4.4719143	-0.032565203	-25.853157	-6.330667	4.47173	0.0021054596	-26.324755	-3.0422277	1.332098	1.5776076	-11.501576	5.7822223	0.6531631	80628.84091854095
114	-82.566666	22.162556	-30.0	-100.0	0.46666667	0.06666667	0.0	-52.0	0.0	-52.0	-52.0	82.03333	53.0	99	-6.3248563	4.469374	-0.05634524	-25.70606	-6.3248158	4.470233	-0.0055754185	-25.255486	-3.0634484	1.3208456	1.6010113	-11.708378	5.7844114	0.65877897	81295.00322985649
115	-77.23333	24.52575	-8.0	-100.0	0.33333334	0.23333333	0.0	-100.0	0.0	-100.0	-100.0	76.566666	100.0	52	-6.324973	4.4782343	-0.012214273	-25.736107	-6.3249903	4.4782324	-0.008194968	-26.252632	-3.044301	1.3387482	1.5161123	-11.368462	5.781559	0.66682506	81934.45455241203
116	-77.63333	21.586235	-33.0	-100.0	0.6333333	0.0	0.0	-24.0	0.0	-24.0	-24.0	77.26667	25.0	99	-6.321633	4.4946938	-0.018835071	-26.622578	-6.3217187	4.4951305	-0.015128359	-25.922668	-3.0467277	1.3337574	1.972167	-11.190828	5.7794905	0.65700895	82559.4035859108
117	-88.03333	20.078983	-32.0	-100.0	0.36666667	0.06666667	0.0	-8.0	0.0	-8.0	-8.0	87.4	8.0	99	-6.339055	4.499586	-0.030303076	-26.672121	-6.3389287	4.500358	-0.015347533	-26.116945	-3.0645344	1.3225367	1.5203953	-12.709258	5.7977614	0.661856	83249.59859848022
118	-79.13333	23.522661	-35.0	-100.0	0.43333334	0.06666667	0.0	-27.0	0.0	-27.0	-27.0	78.566666	28.0	66	-6.3151994	4.4895	-0.026515536	-25.999712	-6.315291	4.489216	-0.025732443	-26.226336	-3.064862	1.325813	1.4730048	-12.150638	5.774838	0.6646054	83883.33502340317
119	-78.1	18.758732	-44.0	-100.0	0.6666667	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	77.76667	100.0	99	-6.3472605	4.487173	-0.010670178	-25.838203	-6.3473496	4.4868956	-0.029493608	-26.224802	-3.0700972	1.3223836	1.5771565	-11.120665	5.8111877	0.67684424	84529.58905553818
120	-85.13333	21.187626	-33.0	-100.0	0.4	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	84.53333	100.0	89	-6.345036	4.4842443	-0.026926734	-25.231667	-6.345492	4.4841213	-0.028318621	-25.728241	-3.098781	1.3089142	1.402914	-12.144733	5.8151865	0.68350375	85223.16687893867
121	-81.46667	24.014904	-8.0	-100.0	0.5	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	80.96667	100.0	78	-6.349746	4.4705157	-0.015201777	-25.660963	-6.3491488	4.471111	-0.027277783	-26.058651	-3.0852156	1.3100008	1.2568688	-12.217048	5.8156443	0.6789677	85889.86179184914
122	-80.666664	21.451239	-40.0	-100.0	0.46666667	0.1	0.0	-29.0	0.0	-29.0	-29.0	80.13333	30.0	47	-6.354018	4.4822297	-0.020107329	-25.558485	-6.354095	4.4829197	-0.026918516	-26.094696	-3.068443	1.3304707	1.4071641	-13.399536	5.823402	0.6898822	86537.34397387505
123	-80.63333	23.873953	-17.0	-100.0	0.4	0.1	0.0	-48.0	0.0	-48.0	-48.0	80.03333	49.0	54	-6.3910728	4.4970527	-0.022442117	-26.326324	-6.39119	4.497163	-0.026977897	-25.987312	-3.0742307	1.3218771	1.6870723	-13.206586	5.852881	0.6790239	87187.02422237396
124	-85.7	17.754154	-50.0	-100.0	0.43333334	0.06666667	0.0	-44.0	0.0	-44.0	-44.0	85.13333	45.0	99	-6.402637	4.504849	-0.011635244	-26.475885	-6.4028	4.505014	-0.014001004	-27.417187	-3.0629869	1.3297656	1.4928985	-13.590894	5.8674693	0.6823564	87870.15398740768
125	-85.23333	17.927044	-43.0	-100.0	0.4	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	84.63333	100.0	76	-6.4249864	4.5387325	-0.01780045	-26.640287	-6.4251165	4.5389814	-0.020325243	-25.955719	-3.0277607	1.3449655	1.5863395	-11.44379	5.8882146	0.6744532	88564.68559646606
126	-76.8	19.84339	-37.0	-100.0	0.56666666	0.13333334	0.0	-100.0	0.0	-100.0	-100.0	76.36667	100.0	89	-6.4617586	4.541221	-0.012202084	-26.170574	-6.4617596	4.541439	-0.016120084	-25.905846	-3.0770993	1.3210162	1.3116789	-13.316202	5.9267564	0.6779204	89200.80527591705
127	-72.46667	25.448946	-9.0	-100.0	0.6666667	0.06666667	0.0	-26.0	0.0	-26.0	-26.0	72.13333	27.0	99	-6.44679	4.5342054	-0.015080966	-26.361134	-6.44697	4.534633	0.00024674833	-26.120373	-3.0440173	1.3429	1.6327753	-11.875005	5.9121246	0.68058735	89789.80136108398
128	-80.86667	20.326883	-42.0	-100.0	0.5	0.1	0.0	-29.0	0.0	-29.0	-29.0	80.36667	30.0	99	-6.463114	4.548458	-0.0031362548	-25.383335	-6.4630694	4.5489297	0.010384269	-25.77095	-3.030779	1.3559482	1.9705524	-12.30164	5.922579	0.67992526	90436.33446145058
129	-76.9	22.305979	-32.0	-100.0	0.6333333	0.0	0.0	-25.0	0.0	-25.0	-25.0	76.53333	26.0	74	-6.442152	4.545261	-0.024805896	-25.507683	-6.4420915	4.5455785	0.011591859	-25.360386	-3.012254	1.3624345	1.8079772	-11.758023	5.90242	0.66982174	91055.29347681999
130	-74.666664	27.876314	-8.0	-100.0	0.53333336	0.06666667	0.0	-19.0	0.0	-19.0	-19.0	74.2	20.0	83	-6.4779663	4.562274	-0.009698287	-26.427658	-6.47802	4.561839	0.00923796	-26.333035	-3.04506	1.3409785	1.7544467	-11.075773	5.9487205	0.68570817	91657.74787950516
131	-76.03333	24.359097	-24.0	-100.0	0.56666666	0.06666667	0.0	-24.0	0.0	-24.0	-24.0	75.6	25.0	51	-6.4779544	4.5437193	-0.021607257	-25.84254	-6.4779263	4.5430274	-0.000310719	-25.76271	-3.0594072	1.3409833	1.670814	-11.728533	5.945814	0.702536	92271.341735363
132	-79.333336	20.688698	-39.0	-100.0	0.53333336	0.1	0.0	-100.0	0.0	-100.0	-100.0	78.86667	100.0	45	-6.4881716	4.5615377	-0.032904156	-26.46218	-6.488293	4.5619802	-0.001197286	-26.368378	-3.0385306	1.3456231	1.9995484	-12.249292	5.95232	0.69020945	92923.63026094437
133	-77.86667	23.580688	-18.0	-100.0	0.43333334	0.1	0.0	-45.0	0.0	-45.0	-45.0	77.3	46.0	91	-6.490671	4.555047	-0.0109981	-25.823376	-6.4909105	4.55534	0.0075312555	-25.715622	-3.0199952	1.3586328	1.8683505	-11.725498	5.9565024	0.6855418	93553.6279425621
134	-72.96667	27.442646	-9.0	-100.0	0.43333334	0.13333334	0.0	-94.0	0.0	-94.0	-94.0	72.4	95.0	8	-6.5165505	4.550944	-0.0045566782	-25.93584	-6.516412	4.551332	-0.006643176	-25.573456	-3.0707579	1.3319833	1.6011333	-10.971571	5.9866714	0.7010986	94159.69258618355
135	-74.566666	23.812721	-30.0	-100.0	0.53333336	0.23333333	0.0	-29.0	0.0	-29.0	-29.0	74.1	30.0	64	-6.5065265	4.544458	-0.023617499	-26.277983	-6.506477	4.5441217	0.034353428	-26.272636	-3.029059	1.3502647	1.5525515	-13.989534	5.9784636	0.69783956	94764.087890625
136	-75.26667	25.803015	-8.0	-100.0	0.56666666	0.06666667	0.0	-86.0	0.0	-86.0	-86.0	74.833336	87.0	60	-6.501296	4.557936	-0.0052764267	-25.253157	-6.5012894	4.558608	0.022045337	-25.582401	-3.0287328	1.3578676	1.5888822	-12.724556	5.9734325	0.6976871	95386.2998957634
137	-76.5	20.241459	-36.0	-100.0	0.7	0.06666667	0.0	-19.0	0.0	-19.0	-19.0	76.2	20.0	35	-6.5287004	4.5826106	-0.005867392	-25.451952	-6.528452	4.5821743	-0.0032052398	-25.598362	-3.0453618	1.3504499	1.5083113	-11.019916	5.9956098	0.69011337	96001.56564259529
138	-74.0	26.967882	-8.0	-100.0	0.46666667	0.16666667	0.033333335	-22.0	0.0	-22.0	-22.0	73.46667	22.0	61	-6.5243053	4.581705	-0.0035782084	-25.396294	-6.524435	4.58246	-0.002211295	-25.126337	-3.059875	1.3480905	1.8281927	-12.371493	5.9911523	0.68550545	96597.36282896996
139	-79.2	23.483896	-29.0	-100.0	0.4	0.1	0.0	-33.0	0.0	-33.0	-33.0	78.6	34.0	57	-6.522797	4.582089	-0.0057048053	-25.117601	-6.522675	4.5828247	0.011953346	-25.348965	-3.0163984	1.3673074	1.7202084	-12.583355	5.99069	0.68798524	97232.8988544941
140	-79.46667	20.275986	-35.0	-100.0	0.5	0.1	0.0	-100.0	0.0	-100.0	-100.0	78.96667	100.0	99	-6.529543	4.5902405	0.0023067743	-26.257507	-6.5298824	4.5896916	0.012831926	-26.792564	-3.029017	1.3501663	2.2057834	-12.214505	5.998659	0.675942	97886.74379062653
141	-74.13333	24.120161	-24.0	-100.0	0.53333336	0.2	0.0	-100.0	0.0	-100.0	-100.0	73.666664	100.0	81	-6.5355253	4.5950756	0.012588471	-26.440416	-6.5354905	4.594665	0.016299002	-25.885534	-3.0277379	1.3533953	1.7279828	-11.490084	6.00287	0.68640596	98526.69726490974
142	-81.333336	21.805708	-33.0	-100.0	0.43333334	0.06666667	0.0	-85.0	0.0	-85.0	-85.0	80.76667	85.0	51	-6.525001	4.5795493	-0.01688525	-25.56727	-6.5253615	4.5797696	0.008331485	-25.332449	-3.0427454	1.3416364	1.8601494	-11.881889	6.0010333	0.6822799	99189.07411026955
143	-72.066666	27.320238	-13.0	-100.0	0.6333333	0.033333335	0.0	-83.0	0.0	-83.0	-83.0	71.7	84.0	50	-6.5567665	4.5909843	-0.01386445	-26.416794	-6.556635	4.5917163	0.0029808357	-26.955503	-3.0628588	1.3403971	1.5970004	-10.836828	6.0310993	0.6822524	99788.61533594131
144	-74.36667	23.039797	-29.0	-100.0	0.6666667	0.0	0.0	-95.0	0.0	-95.0	-95.0	74.03333	96.0	43	-6.547545	4.589469	-0.016786806	-25.312677	-6.547443	4.5892534	0.016964644	-25.78346	-3.0022256	1.3700463	2.0016046	-14.56316	6.016337	0.68667835	100407.93848752975
145	-76.066666	24.73046	-30.0	-100.0	0.6	0.033333335	0.0	-39.0	0.0	-39.0	-39.0	75.666664	39.0	99	-6.559361	4.5865436	-0.010239154	-25.934563	-6.559242	4.5874887	0.014855489	-25.898682	-3.0299883	1.3591286	2.0197814	-11.011305	6.028567	0.68005383	101022.60050749779
146	-73.23333	22.919691	-29.0	-100.0	0.6666667	0.13333334	0.0	-23.0	0.0	-23.0	-23.0	72.9	24.0	93	-6.566516	4.6145372	0.015970878	-27.191223	-6.5665646	4.6147957	0.053950965	-27.32183	-3.0151658	1.3710921	2.1939554	-12.074978	6.0300527	0.6699226	101618.69682908058
147	-76.76667	23.71031	-31.0	-100.0	0.6333333	0.0	0.0	-19.0	0.0	-19.0	-19.0	76.4	20.0	83	-6.5592546	4.602941	-0.0047487766	-26.449951	-6.5594196	4.6033635	0.019930594	-27.637327	-3.0537655	1.3438616	1.4380465	-13.838824	6.034762	0.6943692	102236.17849636078
148	-70.6	24.124123	-8.0	-100.0	0.56666666	0.2	0.033333335	-100.0	0.0	-100.0	-100.0	70.166664	100.0	57	-6.558757	4.5872912	0.0019469857	-25.472042	-6.55873	4.5872755	0.0050870776	-25.815586	-3.0022094	1.3839507	1.9409671	-11.417879	6.0265427	0.685991	102827.94431519508
149	-78.03333	23.35877	-36.0	-100.0	0.5	0.06666667	0.0	-37.0	0.0	-37.0	-37.0	77.53333	38.0	46	-6.54944	4.5918345	0.01571384	-26.996008	-6.549243	4.591418	0.020185739	-27.524405	-3.0176492	1.376257	2.0206447	-12.376466	6.021171	0.683063	103456.837225914
150	-78.933334	17.695448	-45.0	-100.0	0.7	0.033333335	0.0	-19.0	0.0	-19.0	-19.0	78.63333	20.0	99	-6.5729923	4.616343	-0.0025522113	-25.985928	-6.5730844	4.6166396	0.017425671	-26.16465	-3.0360155	1.3522581	1.6365049	-14.355988	6.0473285	0.69148546	104090.89415121078
151	-73.166664	23.894327	-7.0	-100.0	0.6	0.13333334	0.0	-52.0	0.0	-52.0	-52.0	72.76667	53.0	69	-6.565266	4.599593	0.02289012	-26.148455	-6.565541	4.5996532	0.030203857	-26.327599	-3.032717	1.3592006	1.7679739	-11.270791	6.0360723	0.6797566	104688.39229369164
152	-77.76667	21.757275	-25.0	-100.0	0.46666667	0.13333334	0.0	-21.0	0.0	-21.0	-21.0	77.23333	22.0	56	-6.5634937	4.6138134	-0.009735711	-26.09373	-6.563489	4.6140404	0.035297357	-26.377634	-3.0086567	1.3734752	1.9771867	-12.043434	6.039179	0.68505776	105314.10620641708
153	-80.13333	24.45504	-32.0	-100.0	0.43333334	0.033333335	0.0	-21.0	0.0	-21.0	-21.0	79.566666	22.0	99	-6.5887337	4.6056767	-0.009114943	-27.221657	-6.5885296	4.6058245	0.043930575	-27.475286	-3.0185344	1.373595	2.0483994	-12.032978	6.0594378	0.68340075	105953.61133909225
154	-73.03333	24.524117	-35.0	-100.0	0.7	0.0	0.0	-17.0	0.0	-17.0	-17.0	72.73333	18.0	45	-6.5835037	4.621789	0.008113146	-26.217392	-6.5835185	4.6215453	0.035427496	-26.713652	-3.0194302	1.3684136	2.644644	-12.317578	6.058361	0.6760556	106543.98576712608
155	-76.066666	20.872524	-37.0	-100.0	0.6	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	75.666664	100.0	99	-6.600642	4.6206603	0.0235968	-26.98661	-6.6009617	4.6202235	0.06703362	-26.707603	-3.0165992	1.3695353	1.8967597	-12.474878	6.074321	0.67587435	107173.10076379776
156	-77.4	22.304857	-40.0	-100.0	0.6	0.06666667	0.0	-29.0	0.0	-29.0	-29.0	77.0	30.0	84	-6.605166	4.6022277	0.0117080435	-27.298506	-6.6050134	4.603049	0.004505664	-27.32984	-3.0085576	1.3784446	2.172658	-12.250875	6.0820518	0.6909521	107798.10629987717
157	-73.73333	21.27586	-10.0	-100.0	0.6666667	0.1	0.0	-47.0	0.0	-47.0	-47.0	73.4	48.0	99	-6.6239896	4.6110435	0.013303466	-26.967405	-6.6238346	4.6108875	0.017266154	-27.28973	-3.037071	1.3597993	1.9208345	-12.573005	6.099326	0.6949423	108400.6936545372
158	-82.73333	20.75722	-41.0	-100.0	0.36666667	0.16666667	0.0	-29.0	0.0	-29.0	-29.0	82.1	30.0	99	-6.6303945	4.611778	-0.0053481534	-27.512672	-6.630223	4.611661	0.021212488	-26.693754	-3.0321913	1.3653027	2.0133777	-11.003631	6.1055145	0.69279534	109061.57449316978
159	-67.9	22.771841	-8.0	-100.0	0.6666667	0.13333334	0.0	-17.0	0.0	-17.0	-17.0	67.566666	18.0	87	-6.6236615	4.6239038	0.04012344	-26.556883	-6.623835	4.6239533	0.038303018	-26.724138	-3.0468872	1.3521972	1.755259	-11.835979	6.098978	0.6958897	109614.93642187119
160	-80.066666	20.20715	-43.0	-100.0	0.53333336	0.033333335	0.0	-12.0	0.0	-12.0	-12.0	79.6	13.0	67	-6.643203	4.6455965	0.022343636	-26.545069	-6.6433434	4.6460915	0.025717646	-27.636105	-3.0261195	1.367776	1.8605309	-10.82847	6.123071	0.7022224	110253.86640167236
161	-85.433334	21.184402	-10.0	-100.0	0.46666667	0.033333335	0.0	-19.0	0.0	-19.0	-19.0	84.9	20.0	71	-6.660869	4.637744	0.0066607893	-25.710451	-6.6610637	4.637433	0.04994768	-25.606062	-3.0142276	1.3678848	1.8888094	-12.1823	6.1395483	0.69237345	110929.08121347427
162	-80.1	19.074152	-46.0	-100.0	0.53333336	0.06666667	0.033333335	-18.0	0.0	-18.0	-18.0	79.63333	19.0	99	-6.662128	4.6385083	0.008870363	-26.42232	-6.6620255	4.6389036	0.023598954	-26.827808	-3.0081394	1.3908734	1.7366376	-12.758046	6.1386766	0.70533043	111568.17360329628
163	-80.566666	23.214483	-25.0	-100.0	0.46666667	0.1	0.0	-62.0	0.0	-62.0	-62.0	80.03333	62.0	93	-6.682386	4.653422	0.027303934	-26.34007	-6.682509	4.6531754	0.06494267	-26.934244	-3.0408914	1.3573458	2.3444972	-12.078491	6.1612306	0.6908004	112220.85476613045
164	-74.9	22.056519	-37.0	-100.0	0.56666666	0.1	0.0	-21.0	0.0	-21.0	-21.0	74.46667	22.0	99	-6.6875935	4.6575203	0.0462126	-26.999065	-6.687615	4.6581054	0.047686696	-27.05751	-3.00991	1.3861744	2.4572353	-15.236158	6.1630826	0.6860905	112824.87487053871
165	-73.3	21.14261	-38.0	-100.0	0.6666667	0.033333335	0.0	-10.0	0.0	-10.0	-10.0	72.96667	10.0	99	-6.673563	4.6560235	0.053638503	-28.380688	-6.673488	4.65602	0.06224081	-28.00549	-3.010708	1.3755645	1.9676311	-11.550896	6.1460915	0.6868361	113417.1674823761
166	-76.9	26.554785	-25.0	-100.0	0.5	0.033333335	0.0	-69.0	0.0	-69.0	-69.0	76.4	70.0	99	-6.7139463	4.6759305	0.054966807	-26.861132	-6.714234	4.675729	0.06712918	-26.605774	-3.0271695	1.3696452	2.5406878	-12.965215	6.19242	0.70721304	114046.10103368759
